,Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHX0_EFT[C],GHX0_MFT[C],GHX0_q_ghe[W/m],GHX0_ExFT[C],GHX1_EFT[C],GHX1_MFT[C],GHX1_q_ghe[W/m],GHX1_ExFT[C],GHX2_EFT[C],GHX2_MFT[C],GHX2_q_ghe[W/m],GHX2_ExFT[C]
148,5.587077,5.649578,5.527728,4.544324,4.540730,4.125483,4.122244,5.139669,-5.689437,6.157094,5.139669,5.653285,-2.872140,6.166901,5.413598,5.785338,-2.078773,6.157079
149,5.510457,5.528280,5.407091,4.449727,4.446193,4.023597,4.015959,5.039039,-5.744850,6.062118,5.039039,5.576440,-3.017643,6.113841,5.325653,5.721662,-2.223695,6.117672
150,5.399193,5.365172,5.252024,4.265990,4.261536,3.866281,3.827573,4.885610,-6.362044,5.943646,4.885610,5.466753,-3.494451,6.047896,5.195553,5.631925,-2.623938,6.068298
151,5.453945,5.503462,5.370542,4.651605,4.646836,4.188425,4.034733,4.989940,-4.894957,5.945148,4.989940,5.514499,-2.688102,6.039058,5.269705,5.664505,-2.023149,6.059304
152,5.543649,5.937974,5.802838,5.173669,5.167024,4.695259,4.528998,5.182685,-3.302480,5.836371,5.182685,5.585857,-2.036864,5.989030,5.397710,5.710437,-1.579921,6.023163
153,5.633027,6.234517,6.036737,5.555978,5.546961,5.039212,4.869749,5.350236,-2.292395,5.830723,5.350236,5.663794,-1.495980,5.977352,5.517467,5.765095,-1.181427,6.012723
154,5.779565,6.850094,6.591768,6.223187,6.210798,5.698627,5.543779,5.638309,-0.434408,5.732838,5.638309,5.786959,-0.683118,5.935609,5.717589,5.850396,-0.610310,5.983203
155,5.895992,7.227655,6.909779,6.614663,6.602909,6.101489,5.956723,5.849954,0.476694,5.743185,5.849954,5.889987,-0.178737,5.930020,5.871305,5.924206,-0.236190,5.977108
156,5.986607,7.485555,7.153961,6.876995,6.862549,6.366594,6.244932,6.007815,1.016531,5.770698,6.007815,5.971949,0.153759,5.936083,5.988686,5.984232,0.019098,5.979777
157,6.079407,7.766677,7.428520,7.184636,7.171452,6.704256,6.595223,6.176520,1.748761,5.757818,6.176520,6.053635,0.513244,5.930750,6.110982,6.043321,0.282590,5.975661
158,6.163393,7.991859,7.645504,7.465845,7.452841,6.996089,6.896745,6.327405,2.324891,5.758064,6.327405,6.128117,0.813787,5.928830,6.221118,6.097422,0.505112,5.973725
159,6.206694,8.103513,7.755291,7.486825,7.476069,7.023748,6.936217,6.388262,2.223673,5.840308,6.388262,6.171549,0.879453,5.954835,6.272682,6.131280,0.573828,5.989878
160,6.111302,7.467605,7.097733,6.765865,6.755662,6.251668,6.145590,6.149855,-0.016237,6.154119,6.149855,6.106588,0.164740,6.063321,6.126779,6.093613,0.126282,6.060447
161,6.034573,7.127532,6.804233,6.357328,6.347917,5.875207,5.767107,5.985224,-0.948035,6.203340,5.985224,6.045200,-0.260686,6.105177,6.017211,6.054415,-0.161704,6.091618
162,5.963417,6.884583,6.637773,6.098956,6.093568,5.649723,5.517212,5.851242,-1.561631,6.185272,5.851242,5.982892,-0.615480,6.114543,5.921456,6.011372,-0.420371,6.101289
163,5.780747,6.329889,6.205928,5.347598,5.343183,4.965640,4.834234,5.515256,-3.757364,6.196279,5.515256,5.822566,-1.695500,6.129875,5.679155,5.896853,-1.201096,6.114552
164,5.641130,6.123003,6.014555,5.072035,5.068094,4.720365,4.610798,5.313054,-4.426620,6.015309,5.313054,5.685509,-2.347745,6.057964,5.511696,5.789054,-1.748307,6.066412
165,5.422859,5.428456,5.318607,4.343881,4.339902,3.967712,3.866147,4.935002,-6.624897,6.003858,4.935002,5.489250,-3.435292,6.043497,5.230601,5.642582,-2.553510,6.054563
166,5.258795,5.194657,5.093555,4.087947,4.083636,3.720873,3.644550,4.714692,-7.192750,5.784834,4.714692,5.325402,-4.104771,5.936113,5.040404,5.508384,-3.145437,5.976365
167,5.136781,4.988542,4.889181,3.904656,3.901731,3.517265,3.451867,4.552860,-7.515326,5.653853,4.552860,5.204293,-4.446645,5.855725,4.900291,5.407056,-3.459155,5.913821
168,5.002788,4.809443,4.716128,3.696977,3.694227,3.307121,3.272936,4.384092,-8.072258,5.495248,4.384092,5.069719,-4.980901,5.755347,4.749760,5.291963,-3.938959,5.834165
169,4.906510,4.643075,4.551030,3.563939,3.561557,3.158152,3.147894,4.266778,-8.246936,5.385663,4.266778,4.972797,-5.203833,5.678815,4.643321,5.207296,-4.156874,5.771271
170,4.782326,4.482773,4.396332,3.390929,3.388666,2.997295,2.991853,4.116760,-8.818230,5.241667,4.116760,4.847641,-5.729429,5.578522,4.506563,5.097483,-4.632265,5.688403
171,4.703526,4.361552,4.275641,3.300558,3.298334,2.898885,2.896602,4.025051,-8.886348,5.153500,4.025051,4.768057,-5.851048,5.511063,4.421321,5.026047,-4.762120,5.630773
172,4.585641,4.222032,4.140982,3.145458,3.143344,2.757013,2.754860,3.886194,-9.438821,5.017528,3.886194,4.649070,-6.364742,5.411946,4.293061,4.920019,-5.230768,5.546977
173,4.512463,4.125613,4.045077,3.074879,3.072791,2.681824,2.676754,3.804854,-9.472617,4.932953,3.804854,4.574748,-6.464782,5.344643,4.215464,4.851890,-5.344051,5.488316
174,4.390600,3.994253,3.918410,2.930128,2.927402,2.557369,2.531425,3.663380,-10.083465,4.795334,3.663380,4.451801,-7.023262,5.240221,4.083871,4.741147,-5.855022,5.398423
175,4.320082,3.971690,3.897919,2.953507,2.951589,2.593619,2.508283,3.599880,-9.985525,4.691477,3.599880,4.377645,-7.114704,5.155410,4.014688,4.669104,-5.986357,5.323520
176,4.266792,4.002532,3.930759,2.954156,2.952280,2.601251,2.513030,3.560015,-9.848652,4.606999,3.560015,4.320575,-7.154352,5.081135,3.965647,4.610958,-6.070238,5.256269
177,4.365887,4.181117,4.074293,3.176471,3.174390,2.789363,2.694430,3.697247,-8.430441,4.700065,3.697247,4.417544,-6.055359,5.137841,4.081405,4.691010,-5.124793,5.300614
178,4.484914,4.383546,4.236852,3.399121,3.396807,2.998550,2.906918,3.857685,-7.268591,4.808452,3.857685,4.534214,-5.172049,5.210743,4.218500,4.789386,-4.364408,5.360272
179,4.586626,4.517260,4.326242,3.553579,3.551084,3.141108,3.050833,3.985044,-6.574837,4.919255,3.985044,4.635781,-4.579788,5.286517,4.332104,4.877509,-3.838484,5.422915
180,4.622344,4.579594,4.389637,3.570564,3.567433,3.175683,3.103380,4.029245,-6.556193,4.955111,4.029245,4.671404,-4.547222,5.313563,4.371730,4.908760,-3.802790,5.445790
181,4.681892,4.664833,4.466061,3.662533,3.659282,3.268002,3.202063,4.106643,-6.123919,5.011222,4.106643,4.730113,-4.220838,5.353584,4.439160,4.959300,-3.521298,5.479440
182,4.736026,4.769619,4.564339,3.749084,3.744666,3.361343,3.300794,4.179227,-5.762700,5.057660,4.179227,4.783018,-3.960994,5.386809,4.501249,5.004342,-3.300396,5.507436
183,4.814597,4.893486,4.673072,3.902636,3.898977,3.500338,3.443410,4.285190,-5.146981,5.126970,4.285190,4.859811,-3.513460,5.434431,4.591655,5.069388,-2.921052,5.547121
184,4.809828,4.876466,4.665803,3.852394,3.849633,3.462893,3.400749,4.270473,-5.562917,5.140197,4.270473,4.856872,-3.750718,5.443271,4.583219,5.068810,-3.105925,5.554400
185,4.705866,4.689959,4.505056,3.624666,3.622264,3.257247,3.193668,4.124276,-6.774671,5.054884,4.124276,4.756233,-4.600544,5.388191,4.461320,4.985347,-3.814826,5.509373
186,4.504327,4.294135,4.159803,3.214887,3.212763,2.887871,2.814795,3.848848,-8.626388,4.882902,3.848848,4.559877,-5.931623,5.270907,4.228064,4.820056,-4.938583,5.412049
187,4.395229,4.060718,3.979784,3.033250,3.031181,2.705660,2.619915,3.703434,-9.042189,4.786954,3.703434,4.453060,-6.255781,5.202686,4.103235,4.728936,-5.221604,5.354637
188,4.286737,3.971593,3.895037,2.916235,2.914213,2.595956,2.518646,3.583219,-9.394356,4.647792,3.583219,4.342182,-6.697491,5.101145,3.987999,4.628151,-5.649041,5.268303
189,4.168591,3.719086,3.643543,2.688613,2.686680,2.360540,2.290650,3.424452,-10.119874,4.558254,3.424452,4.227435,-7.167113,5.030418,3.852710,4.529599,-6.041654,5.206489
190,4.064395,3.639255,3.567293,2.581320,2.578714,2.254655,2.200279,3.312674,-10.409100,4.425068,3.312674,4.120730,-7.561294,4.928787,3.743637,4.430976,-6.431692,5.118315
191,3.988270,3.529481,3.458467,2.499692,2.497837,2.158972,2.112233,3.227914,-10.576130,4.343594,3.227914,4.043952,-7.735664,4.859991,3.663134,4.359855,-6.604584,5.056575
192,3.877444,3.410745,3.343568,2.367464,2.365716,2.026688,2.002077,3.108176,-11.082973,4.214276,3.108176,3.931307,-8.247668,4.754438,3.547179,4.254889,-7.091156,4.962598
193,3.828411,3.329751,3.262214,2.323605,2.321631,1.965704,1.958173,3.058907,-10.977869,4.159642,3.058907,3.881381,-8.202711,4.703855,3.497560,4.206526,-7.070669,4.915492
194,3.739611,3.237925,3.173131,2.223074,2.221174,1.871338,1.867254,2.963558,-11.379561,4.059862,2.963558,3.791400,-8.592943,4.619242,3.405074,4.121940,-7.441018,4.838806
195,3.691289,3.167412,3.102610,2.178525,2.176612,1.820205,1.818484,2.913377,-11.361521,4.008270,2.913377,3.742530,-8.603979,4.571682,3.355592,4.074942,-7.464580,4.794293
196,3.602997,3.079205,3.016892,2.078877,2.077066,1.729409,1.727755,2.818673,-11.775045,3.909591,2.818673,3.653138,-9.006968,4.487603,3.263721,3.990741,-7.847233,4.717760
197,3.614880,3.152777,3.088597,2.149552,2.147657,1.786542,1.782501,2.846573,-11.155995,3.910645,2.846573,3.663342,-8.563208,4.480111,3.282183,3.995104,-7.474440,4.708025
198,3.588747,3.189931,3.126746,2.155798,2.153348,1.799009,1.777369,2.826470,-11.163529,3.875570,2.826470,3.635982,-8.614060,4.445495,3.258210,3.966505,-7.537000,4.674800
199,3.954876,3.900517,3.823388,3.061168,3.058357,2.633019,2.543733,3.340142,-6.976611,4.136551,3.340142,3.988434,-5.679092,4.636725,3.685897,4.262280,-5.049156,4.838662
200,4.284797,4.659017,4.513384,3.848381,3.841921,3.373108,3.267738,3.813129,-4.324946,4.358519,3.813129,4.304347,-3.895362,4.795566,4.075112,4.524437,-3.563143,4.973761
201,4.614789,5.280741,5.067990,4.631586,4.618301,4.084997,3.963707,4.275071,-2.069845,4.586434,4.275071,4.621713,-2.304367,4.968356,4.459947,4.791752,-2.205731,5.123556
202,4.890793,5.871168,5.593094,5.292647,5.276146,4.709832,4.587580,4.669935,-0.477999,4.752290,4.669935,4.885103,-1.248861,5.100272,4.784692,5.012052,-1.319627,5.239413
203,5.092537,6.283887,5.942233,5.688906,5.671268,5.123386,5.008126,4.954946,0.297411,4.901765,4.954946,5.079195,-0.694866,5.203443,5.021212,5.174051,-0.854760,5.326891
204,5.274151,6.598213,6.240937,6.066874,6.046110,5.533330,5.440862,5.225319,1.213623,5.009777,5.225319,5.251348,-0.146557,5.277377,5.239201,5.314094,-0.421690,5.388988
205,5.429522,6.883263,6.568533,6.394600,6.369347,5.872081,5.790149,5.452528,1.873356,5.114907,5.452528,5.399662,0.293336,5.346796,5.424333,5.435453,-0.061703,5.446573
206,5.556772,7.145114,6.770961,6.656064,6.631218,6.132474,6.057411,5.633766,2.285239,5.210120,5.633766,5.522109,0.602298,5.410453,5.574216,5.536837,0.201630,5.499458
207,5.647837,7.289039,6.930834,6.771930,6.755483,6.250893,6.184775,5.750792,2.328425,5.316808,5.750792,5.612858,0.740049,5.474924,5.677227,5.614248,0.337898,5.551269
208,5.716552,7.338809,7.010521,6.815385,6.800004,6.308539,6.235606,5.829965,2.254394,5.424324,5.829965,5.683693,0.812919,5.537422,5.751953,5.676093,0.421602,5.600233
209,5.790468,7.401349,7.130207,6.933979,6.914735,6.440899,6.358424,5.927413,2.471894,5.496402,5.927413,5.756724,0.978921,5.586035,5.836379,5.737998,0.564222,5.639618
210,5.875340,7.506279,7.331829,7.127676,7.115697,6.655256,6.547874,6.049845,2.900248,5.551816,6.049845,5.838061,1.233314,5.626277,5.936894,5.804993,0.768118,5.673092
211,5.641802,6.526549,6.358145,5.880430,5.868789,5.343657,5.196004,5.536204,-1.680111,5.876404,5.536204,5.654752,-0.585460,5.773300,5.599429,5.690228,-0.448416,5.781026
212,5.575975,6.394644,6.232345,5.748161,5.739683,5.229135,5.093323,5.423583,-1.690428,5.753844,5.423583,5.591876,-0.861399,5.760168,5.513339,5.647559,-0.687002,5.781780
213,5.377258,5.540183,5.375600,4.809347,4.799918,4.276084,4.150107,5.024068,-4.390564,5.898028,5.024068,5.426102,-2.019721,5.828136,5.238486,5.535855,-1.493911,5.833224
214,5.293885,5.385286,5.248239,4.672003,4.666629,4.142330,4.041141,4.897129,-4.365754,5.753116,4.897129,5.344008,-2.279198,5.790887,5.135464,5.474937,-1.731395,5.814409
215,5.063973,4.969590,4.862244,4.022663,4.019473,3.583894,3.513251,4.542001,-6.525224,5.570751,4.542001,5.125268,-3.699581,5.708534,4.853077,5.304997,-2.866472,5.756918
216,4.893072,4.733671,4.635582,3.708033,3.705186,3.292345,3.256386,4.312252,-7.315276,5.368118,4.312252,4.955271,-4.454976,5.598289,4.655195,5.164931,-3.531563,5.674667
217,4.796742,4.566638,4.468620,3.561923,3.559020,3.135422,3.124482,4.189655,-7.381842,5.254829,4.189655,4.858478,-4.635061,5.527301,4.546361,5.082892,-3.718256,5.619423
218,4.689911,4.423825,4.330396,3.397684,3.394978,2.988846,2.982963,4.056563,-7.804567,5.130163,4.056563,4.751044,-5.048546,5.445524,4.426953,4.990434,-4.096245,5.553916
219,4.636193,4.328869,4.234019,3.334038,3.331222,2.918896,2.916381,3.992522,-7.704502,5.068664,3.992522,4.696718,-5.041602,5.400914,4.368093,4.942593,-4.113060,5.517093
220,4.556904,4.229392,4.138027,3.212025,3.209384,2.813790,2.811367,3.895301,-8.048312,4.979236,3.895301,4.617099,-5.359413,5.338897,4.280260,4.873068,-4.401656,5.465877
221,4.594508,4.420127,4.325804,3.427120,3.424317,3.021078,3.015134,3.980156,-6.943848,4.945179,3.980156,4.646915,-4.797683,5.313674,4.335761,4.890219,-3.989621,5.444678
222,4.591082,4.510463,4.418340,3.490597,3.486979,3.105265,3.073719,3.994785,-6.794081,4.915852,3.994785,4.640157,-4.760471,5.285529,4.338984,4.879195,-3.984773,5.419407
223,4.912498,5.509978,5.402170,4.723362,4.719504,4.293663,4.168851,4.548590,-2.409972,4.928328,4.548590,4.928704,-2.412355,5.308818,4.751317,5.096704,-2.191963,5.442091
224,5.166998,6.247215,6.059740,5.495546,5.487169,5.065232,4.929363,4.973200,-0.272994,5.017038,4.973200,5.161947,-1.175398,5.350694,5.073865,5.273435,-1.242794,5.473004
225,5.395179,6.743429,6.492435,6.173032,6.157386,5.704359,5.561054,5.337613,1.272109,5.114171,5.337613,5.373952,-0.206888,5.410291,5.356993,5.438821,-0.465863,5.520648
226,5.553304,7.084723,6.787624,6.518345,6.500716,6.041884,5.911109,5.573775,1.848429,5.236442,5.573775,5.525068,0.266896,5.476360,5.547798,5.559597,-0.064653,5.571396
227,5.682404,7.361181,7.003115,6.780885,6.762405,6.315558,6.194611,5.764662,2.311945,5.334712,5.764662,5.648737,0.623355,5.532813,5.702835,5.659053,0.235427,5.615271
228,5.813014,7.644049,7.257339,7.118708,7.096232,6.661389,6.561227,5.971722,3.090192,5.382218,5.971722,5.770083,1.056998,5.568443,5.864181,5.754536,0.574759,5.644892
229,5.938536,7.892158,7.551244,7.451931,7.424530,7.002198,6.913344,6.172360,3.822921,5.431376,6.172360,5.886508,1.474782,5.600656,6.019906,5.845541,0.899588,5.671177
230,6.043534,8.102323,7.703544,7.687852,7.661386,7.249095,7.168987,6.333477,4.257914,5.497967,6.333477,5.985710,1.772284,5.637943,6.148001,5.924143,1.140821,5.700286
231,6.119565,8.222622,7.843814,7.777613,7.760158,7.350186,7.280177,6.436402,4.310179,5.592627,6.436402,6.061124,1.916999,5.685846,6.236254,5.986206,1.277294,5.736159
232,6.200617,8.390706,8.027437,7.975807,7.958810,7.563012,7.482174,6.559273,4.669318,5.636372,6.559273,6.137778,2.132510,5.716283,6.334476,6.047634,1.451244,5.760793
233,6.286696,8.517420,8.208607,8.185309,8.163346,7.791432,7.697339,6.691582,5.104150,5.685826,6.691582,6.218967,2.398489,5.746353,6.439521,6.112040,1.661947,5.784558
234,6.376151,8.652698,8.450690,8.418847,8.404935,8.059342,7.934751,6.831769,5.590256,5.728786,6.831769,6.302672,2.681626,5.773575,6.549584,6.177943,1.883589,5.806303
235,6.146269,7.814643,7.595833,7.266720,7.251683,6.837756,6.645601,6.344808,1.153663,6.044015,6.344808,6.118842,0.866670,5.892877,6.224293,6.057098,0.641259,5.889904
236,6.097630,7.742668,7.524209,7.191174,7.179769,6.780595,6.597576,6.261809,1.289463,5.926042,6.261809,6.072198,0.728170,5.882588,6.160683,6.025569,0.518887,5.890455
237,5.935193,6.862908,6.620284,6.194864,6.180825,5.749655,5.563589,5.904986,-1.173893,6.246383,5.904986,5.946660,-0.143296,5.988334,5.927212,5.944314,-0.058804,5.961415
238,5.877131,6.734666,6.524059,6.085899,6.077786,5.643517,5.487895,5.805958,-1.066529,6.124020,5.805958,5.891618,-0.287236,5.977278,5.851643,5.906261,-0.183147,5.960880
239,5.742626,6.212382,6.034426,5.337550,5.332223,4.947649,4.830258,5.532333,-2.707747,6.234407,5.532333,5.780620,-0.957591,6.028908,5.664753,5.831624,-0.643588,5.998496
240,5.653326,5.996011,5.826413,5.037421,5.032434,4.656079,4.593806,5.376146,-3.162605,6.158486,5.376146,5.698796,-1.304312,6.021446,5.548226,5.773441,-0.910429,5.998655
241,5.609791,5.889937,5.712756,4.940104,4.934928,4.534886,4.515115,5.307158,-3.069488,6.099200,5.307158,5.656717,-1.354686,6.006277,5.493590,5.742594,-0.964992,5.991598
242,5.560151,5.770451,5.595574,4.774897,4.769748,4.381548,4.370536,5.222378,-3.342384,6.074220,5.222378,5.610963,-1.524697,5.999549,5.429624,5.709324,-1.097465,5.989025
243,5.540370,5.704398,5.519193,4.734262,4.728863,4.328159,4.323243,5.190087,-3.206850,6.056930,5.190087,5.592110,-1.487268,5.994134,5.404499,5.695651,-1.077101,5.986802
244,5.478228,5.556028,5.384492,4.531292,4.526230,4.133799,4.129249,5.082197,-3.803757,6.035146,5.082197,5.535670,-1.810065,5.989142,5.324049,5.654432,-1.318743,5.984814
245,5.478275,5.827622,5.669834,4.834300,4.829714,4.428269,4.418334,5.126287,-3.079909,5.834240,5.126287,5.522812,-1.725059,5.919337,5.337767,5.638856,-1.309871,5.939945
246,5.417606,5.792480,5.656187,4.753912,4.748551,4.372454,4.325784,5.046433,-3.628606,5.767083,5.046433,5.461935,-2.092127,5.877436,5.268034,5.588545,-1.613830,5.909055
247,5.614326,6.785699,6.649176,6.036898,6.031963,5.634063,5.475685,5.476932,-0.006299,5.478179,5.476932,5.615327,-0.699132,5.753721,5.550742,5.686993,-0.688299,5.823243
248,5.763138,7.264049,7.051829,6.549960,6.540506,6.149455,5.995543,5.756527,1.324807,5.517511,5.756527,5.746140,0.057574,5.735753,5.750987,5.777025,-0.144320,5.803062
249,5.897058,7.527579,7.266393,6.990839,6.974569,6.544799,6.395573,5.986833,2.249636,5.578093,5.986833,5.868489,0.651347,5.750144,5.923716,5.866592,0.314400,5.809468
250,5.986975,7.705018,7.409192,7.171881,7.154275,6.706382,6.576105,6.123906,2.501162,5.671708,6.123906,5.955118,0.933590,5.786329,6.033886,5.933363,0.556005,5.832839
251,6.054056,7.821699,7.477996,7.261528,7.243834,6.795816,6.679674,6.217978,2.596833,5.756283,6.217978,6.021545,1.104850,5.825112,6.113214,5.986448,0.713005,5.859681
252,6.105691,7.850355,7.502875,7.297177,7.276970,6.828241,6.738237,6.284453,2.653967,5.830669,6.284453,6.073931,1.231246,5.863408,6.172174,6.029711,0.833201,5.887248
253,6.173473,7.957891,7.659808,7.467937,7.443979,6.994723,6.917050,6.389776,3.116688,5.862503,6.389776,6.137646,1.490333,5.885515,6.255307,6.079949,1.036529,5.904592
254,6.239742,8.097536,7.750853,7.635810,7.612787,7.160773,7.091159,6.493322,3.509659,5.895485,6.493322,6.199790,1.723211,5.906257,6.336772,6.128851,1.220620,5.920930
255,6.285467,8.173303,7.844384,7.693044,7.677915,7.217113,7.156342,6.554243,3.545957,5.952143,6.554243,6.245331,1.819284,5.936418,6.389490,6.166584,1.312762,5.943679
256,6.326508,8.222553,7.914376,7.752524,7.738123,7.281082,7.212544,6.607355,3.611129,6.002166,6.607355,6.286441,1.914871,5.965528,6.436201,6.201145,1.402568,5.966088
257,6.369498,8.231643,7.975657,7.813691,7.795490,7.351141,7.273198,6.663045,3.734508,6.052891,6.663045,6.329431,2.041916,5.995818,6.485118,6.237360,1.516425,5.989603
258,6.420121,8.274299,8.109356,7.927143,7.915790,7.483134,7.381512,6.735694,4.006153,6.089876,6.735694,6.378222,2.217478,6.020750,6.545042,6.277354,1.660526,6.009667
259,6.138223,7.324018,7.159849,6.701700,6.690388,6.182454,6.038389,6.175331,-0.698936,6.312272,6.175331,6.143202,0.163980,6.111074,6.158195,6.115397,0.218440,6.072598
260,6.041672,7.142440,6.982741,6.514884,6.506505,6.008350,5.874616,6.023653,-0.780906,6.172691,6.023653,6.050167,-0.138923,6.076681,6.037794,6.046105,-0.043547,6.054416
261,5.821783,6.302121,6.137023,5.582651,5.573184,5.052348,4.925925,5.604178,-3.422999,6.282431,5.604178,5.862038,-1.301367,6.119899,5.741704,5.913303,-0.866024,6.084901
262,5.713353,6.094851,5.957835,5.390274,5.384916,4.861578,4.760316,5.442953,-3.506225,6.125591,5.442953,5.755908,-1.607426,6.068863,5.609863,5.831629,-1.139054,6.053394
263,5.461858,5.586361,5.479084,4.643614,4.640490,4.201419,4.130785,5.044080,-5.835443,5.957375,5.044080,5.519153,-3.035451,5.994227,5.297452,5.649750,-2.250984,6.002048
264,5.267116,5.301557,5.204455,4.280278,4.277404,3.860689,3.825084,4.778421,-6.716358,5.731757,4.778421,5.326172,-3.858970,5.873924,5.070555,5.491757,-2.967415,5.912959
265,5.145387,5.113818,5.017691,4.103950,4.101168,3.670847,3.660117,4.623989,-6.853612,5.587861,4.623989,5.203857,-4.123154,5.783726,4.933252,5.387828,-3.232261,5.842404
266,5.007809,4.915416,4.824460,3.881026,3.878330,3.461869,3.456143,4.447727,-7.446285,5.439311,4.447727,5.066631,-4.647653,5.685536,4.777809,5.270665,-3.701095,5.763521
267,4.915963,4.766581,4.675491,3.756068,3.753440,3.328939,3.326527,4.333709,-7.550350,5.340892,4.333709,4.974705,-4.805227,5.615700,4.675574,5.190693,-3.861597,5.705813
268,4.797087,4.605877,4.519101,3.570318,3.567745,3.156417,3.154119,4.184447,-8.097720,5.214776,4.184447,4.856116,-5.278880,5.527784,4.542670,5.087849,-4.284750,5.633027
