,Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHX0_EFT[C],GHX0_MFT[C],GHX0_q_ghe[W/m],GHX0_ExFT[C],GHX1_EFT[C],GHX1_MFT[C],GHX1_q_ghe[W/m],GHX1_ExFT[C],GHX2_EFT[C],GHX2_MFT[C],GHX2_q_ghe[W/m],GHX2_ExFT[C]
8432,6.760082,8.230346,7.940436,7.136518,7.123573,6.576834,6.368303,6.540028,-0.740294,6.711752,6.540028,6.793815,-1.094060,7.047602,6.675381,6.856882,-0.782441,7.038384
8433,7.008154,8.989902,8.588354,8.268688,8.243678,7.648273,7.420486,7.020024,1.527454,6.619562,7.020024,7.005941,0.053715,6.991858,7.012513,7.003172,0.035628,6.993832
8434,7.174677,9.337444,8.885274,8.678213,8.651442,8.072950,7.875098,7.310344,2.179052,6.745590,7.310344,7.158022,0.587719,7.005701,7.229106,7.112473,0.450014,6.995841
8435,7.284271,9.477368,8.972165,8.771902,8.745876,8.192731,8.023122,7.475739,2.233976,6.928355,7.475739,7.265183,0.859317,7.054627,7.363442,7.193789,0.692387,7.024135
8436,7.382994,9.642752,9.125426,8.954425,8.924457,8.376240,8.243054,7.630288,2.568898,7.017521,7.630288,7.359209,1.136442,7.088130,7.485712,7.265601,0.922770,7.045490
8437,7.478888,9.810630,9.370458,9.194457,9.159233,8.607700,8.493660,7.784850,3.028210,7.076040,7.784850,7.448940,1.435088,7.113031,7.605698,7.333962,1.160923,7.062226
8438,7.580293,10.040006,9.536794,9.474365,9.441047,8.898883,8.798392,7.954539,3.644487,7.110687,7.954539,7.541967,1.781844,7.129395,7.734501,7.404056,1.427146,7.073612
8439,7.681156,10.225530,9.757121,9.703471,9.681941,9.151591,9.065472,8.118114,4.186234,7.170757,8.118114,7.635903,2.130822,7.153692,7.860935,7.475694,1.702322,7.090454
8440,7.735819,10.228114,9.796746,9.706872,9.686725,9.132723,9.037301,8.177435,3.915886,7.317568,8.177435,7.694765,2.198111,7.212095,7.920011,7.525315,1.797468,7.130620
8441,7.766653,10.179682,9.824154,9.649644,9.624433,9.057950,8.950346,8.193867,3.560269,7.437387,8.193867,7.731875,2.174301,7.269884,7.947471,7.560003,1.823565,7.172536
8442,7.811533,10.228794,9.999312,9.768523,9.752760,9.179784,9.039284,8.254718,3.735519,7.470151,8.254718,7.775871,2.279912,7.297024,7.999333,7.596904,1.916063,7.194476
8443,7.523869,9.085405,8.846646,8.178403,8.161953,7.436253,7.228356,7.633532,-1.517537,8.038707,7.633532,7.554374,0.296475,7.475216,7.591314,7.446789,0.541300,7.302264
8444,7.419219,8.887121,8.653133,7.945303,7.933068,7.195940,7.001786,7.446867,-1.700349,7.891948,7.446867,7.459092,-0.046704,7.471318,7.453387,7.380169,0.279716,7.306951
8445,7.185120,7.762829,7.467459,6.415436,6.398518,5.432544,5.208766,6.919940,-5.141469,8.631115,6.919940,7.287969,-1.105794,7.655997,7.116222,7.263861,-0.443601,7.411499
8446,7.068046,7.483451,7.230131,6.103584,6.093608,5.078679,4.893907,6.702678,-5.360124,8.511449,6.702678,7.185072,-1.429529,7.667466,6.959955,7.191578,-0.686392,7.423200
8447,6.805975,6.788534,6.595183,4.945504,4.939714,4.103848,3.978181,6.199336,-8.382409,8.420490,6.199336,6.956337,-2.856843,7.713338,6.603069,7.037868,-1.640885,7.472667
8448,6.583576,6.427583,6.268517,4.605489,4.600829,3.875903,3.818188,5.870700,-9.388036,7.923212,5.870700,6.732350,-3.941123,7.594000,6.330247,6.873095,-2.482948,7.415944
8449,6.441142,6.180842,6.029527,4.443854,4.439336,3.719577,3.702799,5.683626,-9.526407,7.664453,5.683626,6.585346,-4.336648,7.487065,6.164543,6.757255,-2.850536,7.349968
8450,6.281072,5.948660,5.811438,4.239323,4.235309,3.565719,3.557090,5.476420,-10.167492,7.395749,5.476420,6.420660,-5.002035,7.364900,5.980014,6.625137,-3.417485,7.270260
8451,6.177696,5.783079,5.648646,4.139588,4.135575,3.467344,3.463737,5.352330,-10.208742,7.240923,5.352330,6.313522,-5.195699,7.274714,5.864966,6.535101,-3.622401,7.205237
8452,6.050053,5.626372,5.501064,3.985017,3.981357,3.348297,3.344934,5.196027,-10.723837,7.047120,5.196027,6.182012,-5.712054,7.167997,5.721886,6.425102,-4.073905,7.128318
8453,6.051604,5.808635,5.671783,4.064964,4.060874,3.364356,3.355760,5.211885,-9.856589,7.068009,5.211885,6.182349,-5.153462,7.152813,5.729466,6.419762,-3.665684,7.110058
8454,6.010340,5.876025,5.740093,4.040701,4.035360,3.347684,3.301621,5.160987,-9.937401,7.020353,5.160987,6.140794,-5.236590,7.120601,5.683551,6.383813,-3.742558,7.084075
8455,6.327558,7.138794,6.992944,5.834715,5.829429,5.104887,4.937522,5.815403,-4.406256,6.693284,5.815403,6.399409,-2.931244,6.983416,6.126873,6.556913,-2.158455,6.986953
8456,6.589810,7.924028,7.696448,6.842076,6.831969,6.173244,6.009669,6.325265,-1.733915,6.640861,6.325265,6.623277,-1.637307,6.921290,6.484205,6.710502,-1.243295,6.936799
8457,6.902586,8.755791,8.437031,8.053914,8.034027,7.327588,7.146799,6.890855,1.230417,6.634910,6.890855,6.900780,-0.047713,6.910705,6.896148,6.909944,-0.066324,6.923740
8458,7.134353,9.266233,8.894282,8.681589,8.659529,7.988749,7.825966,7.285181,2.540407,6.744396,7.285181,7.113321,0.807336,6.941461,7.193522,7.066730,0.595622,6.939938
8459,7.300654,9.564237,9.130462,8.988687,8.966350,8.341508,8.195778,7.546175,3.094821,6.896572,7.546175,7.271530,1.308452,6.996886,7.399698,7.187461,1.011132,6.975225
8460,7.459977,9.915750,9.446319,9.439636,9.412399,8.800333,8.679332,7.812421,4.018401,6.945509,7.812421,7.417955,1.828470,7.023489,7.602039,7.297621,1.411069,6.993203
8461,7.618953,10.125187,9.729173,9.806973,9.775211,9.210733,9.107959,8.070836,4.943475,7.033714,8.070836,7.565876,2.406909,7.060915,7.801524,7.410301,1.864776,7.019078
8462,7.770181,10.231068,9.804457,10.004833,9.976549,9.477395,9.391999,8.293877,5.610513,7.195754,8.293877,7.712283,2.971467,7.130690,7.983694,7.526166,2.337595,7.068638
8463,7.880600,10.444168,10.035344,10.189423,10.170584,9.683700,9.608384,8.453970,5.862121,7.299557,8.453970,7.819546,3.221613,7.185121,8.115611,7.612017,2.557252,7.108423
8464,7.931567,10.583870,10.184208,10.229866,10.211189,9.703856,9.615308,8.509637,5.454532,7.403966,8.509637,7.873788,3.136790,7.237940,8.170518,7.658481,2.525995,7.146445
8465,7.911609,10.475896,10.120579,10.061518,10.036319,9.463494,9.355866,8.437828,4.338460,7.519791,8.437828,7.865570,2.704379,7.293311,8.132624,7.659020,2.238153,7.185417
8466,7.960611,10.525427,10.304193,10.159310,10.144119,9.583287,9.447750,8.501439,4.690902,7.555128,8.501439,7.913902,2.912444,7.326366,8.188086,7.700640,2.416292,7.213193
8467,7.646773,9.370745,9.140064,8.559016,8.543079,7.833752,7.632691,7.845905,-0.829390,8.059118,7.845905,7.665408,0.702125,7.484911,7.749640,7.529211,0.857458,7.308782
8468,7.531084,9.149264,8.921535,8.294528,8.282609,7.558896,7.369650,7.642419,-1.073651,7.915188,7.642419,7.559686,0.325646,7.476953,7.598295,7.454272,0.566892,7.310248
8469,7.292553,8.115375,7.831576,6.898829,6.882572,5.949181,5.734040,7.127221,-4.377065,8.520402,7.127221,7.378258,-0.788702,7.629295,7.261107,7.328492,-0.211709,7.395877
8470,7.169712,7.819365,7.574764,6.560616,6.550997,5.563039,5.384304,6.902657,-4.675519,8.421009,6.902657,7.269704,-1.130263,7.636752,7.098415,7.251194,-0.470456,7.403972
8471,6.902893,7.050588,6.860815,5.301992,5.296315,4.469201,4.345626,6.380263,-7.843773,8.414900,6.380263,7.040499,-2.545291,7.700735,6.732389,7.097755,-1.408532,7.463122
8472,6.689800,6.671974,6.500385,4.765711,4.760681,3.974034,3.911818,6.027292,-9.000972,8.142766,6.027292,6.838580,-3.451889,7.649868,6.459979,6.952452,-2.095384,7.444924
8473,6.542635,6.389351,6.228363,4.591215,4.586426,3.814220,3.796396,5.823708,-9.200860,7.851020,5.823708,6.688504,-3.924833,7.553299,6.284932,6.837153,-2.506225,7.389373
8474,6.375707,6.125091,5.981108,4.370017,4.365803,3.654126,3.645084,5.600322,-9.906673,7.555561,5.600322,6.517607,-4.647638,7.434892,6.089541,6.702754,-3.106985,7.315966
8475,6.259598,5.924483,5.785455,4.251893,4.247750,3.543777,3.540051,5.456198,-10.041774,7.372345,5.456198,6.397624,-4.933647,7.339051,5.958292,6.603948,-3.383630,7.249604
8476,6.118014,5.735209,5.607322,4.076304,4.072560,3.411800,3.408369,5.279600,-10.640574,7.150831,5.279600,6.251880,-5.528774,7.224159,5.798149,6.483575,-3.897607,7.169001
8477,6.120602,5.966354,5.825045,4.173072,4.168855,3.431522,3.422646,5.298363,-9.666177,7.174080,5.298363,6.252969,-4.919397,7.207576,5.807486,6.478450,-3.457694,7.149414
8478,6.070728,6.019157,5.879739,4.135698,4.130287,3.405290,3.358072,5.235284,-9.811445,7.112496,5.235284,6.202760,-5.056616,7.170236,5.751271,6.435823,-3.577882,7.120375
8479,6.378257,7.252396,7.110701,5.987836,5.982637,5.255589,5.093035,5.897163,-4.168464,6.701292,5.897163,6.445865,-2.844378,6.994568,6.189804,6.593631,-2.093366,6.997457
8480,6.638215,8.016889,7.796729,6.964830,6.955053,6.292895,6.134577,6.402431,-1.524832,6.670284,6.402431,6.668288,-1.513469,6.934145,6.544221,6.745636,-1.146611,6.947051
8481,6.940217,8.798242,8.492439,8.102589,8.083525,7.371276,7.197803,6.944230,1.273453,6.690657,6.944230,6.937689,0.032850,6.931148,6.940741,6.939617,0.005646,6.938493
8482,7.176758,9.328265,8.968747,8.758999,8.737666,8.065298,7.907915,7.348383,2.725678,6.788851,7.348383,7.154049,0.946667,6.959716,7.244738,7.099066,0.709623,6.953393
8483,7.353909,9.663406,9.241262,9.104710,9.082970,8.475161,8.333254,7.630859,3.446391,6.928464,7.630859,7.321243,1.519172,7.011627,7.465730,7.226112,1.175718,6.986494
8484,7.541148,10.013973,9.564419,9.626065,9.599966,9.037539,8.921552,7.948079,4.723585,6.974605,7.948079,7.492080,2.212641,7.036082,7.704880,7.354026,1.702447,7.003172
8485,7.719026,10.249373,9.868873,10.023746,9.993199,9.488274,9.389416,8.235288,5.739819,7.081161,8.235288,7.658123,2.870413,7.080958,7.927467,7.480807,2.221372,7.034147
8486,7.879812,10.368116,9.955990,10.216055,10.188724,9.749231,9.666655,8.466831,6.362114,7.267008,8.466831,7.815155,3.455543,7.163478,8.119271,7.606146,2.720865,7.093022
8487,7.992699,10.592956,10.194827,10.399634,10.381283,9.957217,9.883812,8.628655,6.562943,7.373498,8.628655,7.925145,3.678501,7.221635,8.253450,7.694698,2.921592,7.135946
8488,8.034418,10.744116,10.348624,10.424905,10.406410,9.959870,9.872171,8.670222,6.007768,7.468273,8.670222,7.970548,3.497223,7.270873,8.297062,7.734252,2.813125,7.171442
8489,8.039572,10.770369,10.415828,10.422247,10.397094,9.896327,9.788810,8.657806,5.374185,7.526803,8.657806,7.980651,3.217636,7.303496,8.296657,7.745760,2.617696,7.194863
8490,8.089752,10.842958,10.614682,10.556305,10.540623,10.041502,9.901483,8.729976,5.647076,7.558468,8.729976,8.028971,3.379088,7.327966,8.356107,7.785346,2.751267,7.214585
8491,7.780928,9.731017,9.490564,9.006783,8.990163,8.359684,8.149971,8.093899,0.210187,8.037826,8.093899,7.782456,1.167443,7.471013,7.927796,7.613078,1.179717,7.298361
8492,7.674024,9.529970,9.291460,8.764078,8.751588,8.108266,7.909774,7.906865,0.010976,7.903956,7.906865,7.684798,0.837769,7.462732,7.788429,7.543275,0.924869,7.298121
8493,7.446195,8.563510,8.261133,7.459675,7.442331,6.600641,6.370879,7.423414,-3.115119,8.475948,7.423414,7.509638,-0.255193,7.595863,7.469400,7.419676,0.147166,7.369952
8494,7.333848,8.297467,8.035824,7.154902,7.144597,6.249601,6.058134,7.219549,-3.359651,8.380964,7.219549,7.410273,-0.551712,7.600997,7.321269,7.348224,-0.077975,7.375180
8495,7.099495,7.494408,7.282362,5.826803,5.820466,5.032233,4.894098,6.729421,-6.365830,8.564743,6.729421,7.219402,-1.699503,7.709383,6.990744,7.223783,-0.808296,7.456821
8496,6.907237,7.073563,6.882264,5.248103,5.242495,4.488718,4.419319,6.388161,-7.550555,8.357004,6.388161,7.043144,-2.511873,7.698126,6.737485,7.101238,-1.395000,7.464991
8497,6.789323,6.809033,6.609098,4.905124,4.899181,4.073948,4.051811,6.185485,-7.824664,8.319159,6.185485,6.935506,-2.750496,7.685526,6.585496,7.022268,-1.601740,7.459039
8498,6.653194,6.546528,6.366043,4.677068,4.671786,3.908440,3.897109,5.979257,-8.445860,8.061405,5.979257,6.800843,-3.332617,7.622430,6.417436,6.922631,-2.049232,7.427826
8499,6.563643,6.352272,6.176230,4.585692,4.580451,3.822630,3.817917,5.858113,-8.477405,7.898310,5.858113,6.709351,-3.537056,7.560589,6.312107,6.851113,-2.239673,7.390119
8500,6.445191,6.163354,6.002882,4.420515,4.415824,3.713221,3.708925,5.696531,-9.055063,7.684136,5.696531,6.588617,-4.064137,7.480704,6.172310,6.757055,-2.663959,7.341800
8501,6.459544,6.489932,6.310734,4.601908,4.596573,3.804304,3.793067,5.740948,-7.961972,7.688830,5.740948,6.598340,-3.504591,7.455731,6.198224,6.758195,-2.288884,7.318166
8502,6.413164,6.558391,6.396413,4.721954,4.715669,4.002954,3.948061,5.709211,-7.965282,7.470361,5.709211,6.541968,-3.766374,7.374726,6.153348,6.710097,-2.518050,7.266846
8503,6.705979,7.881478,7.727629,6.742182,6.736531,6.077431,5.900473,6.386022,-2.328923,6.871571,6.386022,6.758961,-1.788793,7.131900,6.584923,6.844328,-1.244233,7.103734
8504,6.958783,8.621984,8.386701,7.673696,7.663239,7.083027,6.913547,6.883326,0.161808,6.853104,6.883326,6.973577,-0.483221,7.063829,6.931460,6.990009,-0.313480,7.048558
8505,7.184537,9.180390,8.868156,8.482492,8.463026,7.839958,7.662682,7.287649,1.851833,6.912615,7.287649,7.176141,0.550599,7.064634,7.228178,7.134661,0.461768,7.041143
8506,7.348677,9.500425,9.144169,8.856666,8.835525,8.232448,8.076442,7.557771,2.556668,7.039101,7.557771,7.329580,1.124816,7.101389,7.436070,7.248800,0.923104,7.061530
8507,7.469347,9.705109,9.289909,9.051135,9.029771,8.462554,8.323007,7.742172,2.904067,7.161337,7.742172,7.445607,1.482768,7.149043,7.584004,7.338311,1.228421,7.092617
8508,7.594881,9.981259,9.536129,9.389195,9.363375,8.819443,8.704679,7.952012,3.694399,7.199346,7.952012,7.560903,1.919727,7.169793,7.743420,7.425123,1.562337,7.106825
8509,7.714325,10.227078,9.835245,9.724104,9.692692,9.163980,9.062323,8.151851,4.404893,7.241379,8.151851,7.670584,2.328385,7.189317,7.895175,7.507638,1.874917,7.120101
8510,7.818826,10.446053,9.988209,9.983631,9.953309,9.436511,9.344945,8.321738,4.894951,7.298531,8.321738,7.767896,2.649543,7.214054,8.026355,7.581649,2.127448,7.136942
8511,7.905155,10.566367,10.135453,10.107016,10.087176,9.585527,9.506199,8.448840,5.116407,7.391481,8.448840,7.851658,2.889674,7.254477,8.130343,7.647797,2.334973,7.165250
8512,7.972676,10.640363,10.236810,10.188107,10.169251,9.680315,9.590898,8.538715,5.161270,7.486533,8.538715,7.919378,3.038037,7.300040,8.208402,7.703274,2.477805,7.198146
8513,8.039158,10.752782,10.406442,10.360951,10.336382,9.855534,9.750502,8.639162,5.415910,7.527821,8.639162,7.982693,3.199181,7.326223,8.289045,7.753573,2.609524,7.218100
8514,8.113025,10.896385,10.667277,10.602278,10.586538,10.118437,9.977881,8.761059,5.857797,7.544238,8.761059,8.050462,3.420829,7.339864,8.382074,7.805541,2.775436,7.229009
8515,7.824676,9.864557,9.617205,9.163402,9.146315,8.562086,8.346104,8.171395,0.637929,7.996686,8.171395,7.819924,1.283355,7.468454,7.983944,7.642656,1.246174,7.301368
8516,7.736130,9.720165,9.472110,8.991336,8.978342,8.392581,8.185921,8.022071,0.595916,7.858221,8.022071,7.737730,1.034136,7.453390,7.870422,7.582652,1.046609,7.294882
8517,7.525027,8.816284,8.493710,7.761455,7.742970,6.977633,6.732517,7.576874,-2.352606,8.421231,7.576874,7.575617,0.003504,7.574359,7.576204,7.466539,0.305554,7.356875
8518,7.429538,8.603974,8.320614,7.522373,7.511206,6.702010,6.494226,7.408238,-2.448104,8.322250,7.408238,7.490389,-0.220034,7.572540,7.452052,7.403809,0.129215,7.355565
8519,7.239341,7.841872,7.601010,6.261778,6.254567,5.517123,5.359887,6.992081,-4.999039,8.624275,6.992081,7.342406,-1.072964,7.692730,7.178921,7.308392,-0.396540,7.437863
8520,7.089822,7.461966,7.236139,5.693061,5.686453,4.961930,4.879934,6.707536,-5.962214,8.535138,6.707536,7.211493,-1.644067,7.715451,6.976314,7.219546,-0.793500,7.462778
8521,7.004331,7.255170,7.023706,5.484427,5.477539,4.708072,4.682428,6.563725,-5.990733,8.445021,6.563725,7.131824,-1.809033,7.699922,6.866711,7.161611,-0.939068,7.456510
8522,6.908073,7.038254,6.811970,5.148840,5.142236,4.381537,4.367343,6.390622,-6.582511,8.413902,6.390622,7.045535,-2.130684,7.700448,6.739909,7.100260,-1.172361,7.460612
8523,6.853975,6.864699,6.620883,4.928150,4.920890,4.097482,4.090966,6.289941,-6.627643,8.488916,6.289941,6.999879,-2.139731,7.709817,6.668574,7.065862,-1.197413,7.463149
8524,6.771891,6.675332,6.452582,4.764961,4.758465,4.005960,4.000004,6.157407,-7.109023,8.314810,6.157407,6.920523,-2.514601,7.683639,6.564402,7.009021,-1.465098,7.453640
8525,6.801748,7.158756,6.940364,5.393373,5.386864,4.654930,4.641210,6.281200,-5.530140,7.921190,6.281200,6.924798,-2.170248,7.568396,6.624452,7.004371,-1.281107,7.384289
8526,6.788351,7.273654,7.073096,5.540523,5.532715,4.880176,4.812119,6.293806,-5.446627,7.775494,6.293806,6.901313,-2.233172,7.508820,6.617810,6.983255,-1.343361,7.348700
8527,7.057424,8.632176,8.456772,7.642341,7.635924,7.093946,6.891926,6.945199,-0.225667,6.998472,6.945199,7.089061,-0.609403,7.232923,7.021925,7.097994,-0.322229,7.174063
8528,7.290237,9.294100,9.033488,8.457089,8.445499,7.985869,7.797770,7.403296,1.916917,7.008823,7.403296,7.285837,0.570784,7.168378,7.340651,7.232620,0.524972,7.124589
8529,7.495424,9.846308,9.503292,9.266450,9.245032,8.753993,8.558917,7.786426,3.491477,7.013936,7.786426,7.465624,1.449953,7.144821,7.615332,7.358387,1.161329,7.101443
8530,7.642915,10.126475,9.738311,9.590971,9.567937,9.091690,8.921434,8.031839,4.045635,7.142243,8.031839,7.603094,1.949815,7.174349,7.803175,7.459761,1.561751,7.116347
8531,7.756219,10.319015,9.867812,9.780096,9.756845,9.306550,9.154654,8.207391,4.380431,7.260129,8.207391,7.711596,2.292711,7.215800,7.942967,7.542793,1.850529,7.142618
8532,7.866420,10.551775,10.073366,10.066490,10.038724,9.600322,9.476799,8.390382,4.985878,7.303966,8.390382,7.813250,2.648625,7.236118,8.082579,7.619381,2.125748,7.156183
8533,7.971316,10.735542,10.321785,10.332736,10.299552,9.874185,9.766668,8.562150,5.542396,7.357632,8.562150,7.910557,2.998201,7.258963,8.214633,7.693240,2.399109,7.171846
8534,8.065944,10.764330,10.311040,10.403715,10.373659,9.979832,9.889043,8.692248,5.803135,7.495452,8.692248,8.004595,3.334357,7.316942,8.325499,7.769310,2.696903,7.213121
8535,8.139964,10.910887,10.477000,10.538265,10.518294,10.126247,10.046272,8.801305,6.005032,7.556337,8.801305,8.075949,3.498712,7.350593,8.414448,7.826267,2.837059,7.238086
8536,8.202068,11.008102,10.597839,10.645200,10.626024,10.239331,10.148321,8.887658,6.106286,7.626996,8.887658,8.137103,3.635472,7.386548,8.487362,7.876018,2.961176,7.264673
8537,8.271515,11.107818,10.759256,10.825683,10.800918,10.427269,10.321408,8.994093,6.450438,7.666778,8.994093,8.202758,3.845702,7.411423,8.572048,7.928049,3.129681,7.284051
8538,8.346343,11.281332,11.049106,11.103118,11.087136,10.726433,10.583731,9.123668,6.959528,7.663605,9.123668,8.269847,4.069817,7.416026,8.668297,7.978396,3.288475,7.288496
8539,8.053512,10.411824,10.149070,9.833984,9.815870,9.350203,9.120343,8.559945,1.934984,7.999548,8.559945,8.026738,1.841100,7.493531,8.275568,7.799733,1.642999,7.323898
8540,7.967693,10.287413,10.023134,9.685664,9.671825,9.205022,8.984627,8.422716,1.928925,7.860805,8.422716,7.945728,1.637401,7.468741,8.168323,7.738402,1.475829,7.308482
8541,7.760249,9.484944,9.136835,8.595108,8.575086,7.956206,7.690910,8.007949,-0.822473,8.324988,8.007949,7.780287,0.590609,7.552624,7.886529,7.615929,0.701999,7.345329
8542,7.667881,9.302860,8.993925,8.396565,8.384422,7.720105,7.493218,7.853535,-0.890932,8.213852,7.853535,7.695990,0.389549,7.538446,7.769511,7.551732,0.538488,7.333953
8543,7.500594,8.511975,8.236736,7.114171,7.105900,6.458778,6.278699,7.473104,-3.219188,8.667509,7.473104,7.572245,-0.267207,7.671385,7.525979,7.471583,0.146610,7.417187
8544,7.369701,8.110767,7.848874,6.506147,6.498496,5.840797,5.745429,7.208480,-4.134588,8.671532,7.208480,7.463193,-0.719817,7.717905,7.344327,7.398699,-0.153656,7.453071
8545,7.280688,7.871266,7.601112,6.187312,6.179253,5.464186,5.434218,7.043663,-4.414591,8.653108,7.043663,7.385252,-0.936954,7.726842,7.225844,7.343366,-0.322354,7.460888
8546,7.186835,7.625635,7.365863,5.826886,5.819328,5.115680,5.099369,6.865575,-5.031813,8.631781,6.865575,7.303568,-1.247813,7.741560,7.099171,7.287023,-0.535177,7.474874
8547,7.128011,7.454171,7.187724,5.685440,5.677491,4.945041,4.937918,6.765141,-5.070023,8.592365,6.765141,7.249678,-1.344451,7.734215,7.023561,7.247382,-0.621040,7.471203
8548,7.050698,7.251407,6.992466,5.363245,5.355721,4.634186,4.627264,6.617986,-5.672747,8.608708,6.617986,7.182967,-1.609966,7.747948,6.919309,7.200857,-0.802296,7.482405
8549,7.008179,7.152241,6.881334,5.262260,5.254164,4.495372,4.478367,6.544790,-5.624665,8.611212,6.544790,7.144853,-1.633333,7.744917,6.864824,7.172014,-0.836152,7.479204
8550,6.934452,6.992335,6.735300,5.026400,5.016289,4.310341,4.223234,6.406389,-6.259985,8.589545,6.406389,7.080192,-1.932062,7.753994,6.765751,7.127254,-1.036577,7.488758
8551,6.982554,7.272756,6.971967,5.784203,5.773396,4.975550,4.630899,6.534677,-4.674673,8.438455,6.534677,7.112299,-1.418334,7.689920,6.842742,7.142338,-0.735651,7.441935
8552,7.069459,8.041734,7.773766,6.856292,6.843038,6.130972,5.803670,6.787461,-2.723522,7.771252,6.787461,7.157390,-1.024109,7.527318,6.984756,7.166263,-0.502482,7.347769
8553,7.138926,8.391630,8.030205,7.354693,7.338262,6.605934,6.298187,6.959420,-1.875102,7.620653,6.959420,7.205239,-0.697085,7.451058,7.090524,7.194243,-0.294123,7.297962
8554,7.260539,8.985389,8.593165,8.119848,8.101015,7.466615,7.232692,7.251369,-0.061388,7.270045,7.251369,7.289829,-0.126414,7.328289,7.271881,7.247578,0.079881,7.223275
8555,7.355464,9.274994,8.830286,8.451148,8.434674,7.844261,7.642683,7.447525,0.675943,7.252368,7.447525,7.367177,0.278293,7.286828,7.404673,7.299225,0.365226,7.193777
8556,7.429207,9.454333,9.008516,8.670320,8.650956,8.068455,7.905551,7.589253,1.093684,7.272956,7.589253,7.430879,0.547621,7.272505,7.504787,7.342829,0.560013,7.180871
8557,7.481527,9.547616,9.109355,8.774995,8.757865,8.177251,8.036597,7.680878,1.242169,7.325159,7.680878,7.478689,0.706042,7.276500,7.573044,7.376937,0.684805,7.180829
8558,7.517501,9.590444,9.159535,8.813242,8.797181,8.214822,8.091810,7.737288,1.259164,7.382767,7.737288,7.513320,0.795476,7.289351,7.617838,7.402830,0.763650,7.187822
8559,7.526204,9.512235,9.105963,8.642929,8.630337,8.067560,7.965925,7.729638,0.888641,7.493351,7.729638,7.527515,0.760155,7.325393,7.621839,7.416907,0.770722,7.211974
8560,7.405307,8.910697,8.439393,7.799442,7.786431,7.114688,6.980318,7.443634,-1.497116,7.906951,7.443634,7.443090,0.001757,7.442547,7.443344,7.361836,0.263377,7.280328
8561,7.354323,8.799562,8.349914,7.649618,7.636479,6.995042,6.845589,7.343675,-1.685779,7.841761,7.343675,7.398865,-0.186794,7.454056,7.373110,7.332852,0.136252,7.292595
8562,7.318573,8.713851,8.345098,7.558105,7.550077,6.937338,6.740538,7.278354,-1.824254,7.816170,7.278354,7.366851,-0.300181,7.455349,7.325552,7.310598,0.050726,7.295643
8563,7.176486,8.126627,7.925454,6.653576,6.646247,6.098695,5.887061,6.968739,-3.989673,8.050416,6.968739,7.255639,-1.058209,7.542540,7.121752,7.239039,-0.432603,7.356326
8564,7.071229,7.940392,7.761882,6.367018,6.360550,5.858727,5.679513,6.786908,-4.595240,7.894304,6.786908,7.156725,-1.534590,7.526542,6.984144,7.170755,-0.774360,7.357366
8565,6.893065,7.020717,6.802171,5.099763,5.091918,4.455341,4.255140,6.375549,-7.152213,8.495957,6.375549,7.029614,-2.206185,7.683679,6.724384,7.085843,-1.219215,7.447302
8566,6.755110,6.744286,6.538191,4.727101,4.718299,4.087064,3.933153,6.129052,-7.845124,8.324951,6.129052,6.904340,-2.769812,7.679628,6.542539,6.998048,-1.627361,7.453556
8567,6.645569,6.477284,6.285563,4.616379,4.610774,3.971891,3.847012,5.965441,-8.122487,8.083870,5.965441,6.795010,-3.180736,7.624579,6.407878,6.917216,-1.952904,7.426553
8568,6.516524,6.268835,6.098322,4.435711,4.430619,3.814250,3.752306,5.784418,-8.746316,7.816531,5.784418,6.663487,-3.783556,7.542555,6.253255,6.817403,-2.428124,7.381552
8569,6.419143,6.059983,5.897667,4.331874,4.327687,3.695053,3.677044,5.658549,-8.958854,7.640054,5.658549,6.562737,-4.088046,7.466924,6.140783,6.737270,-2.696861,7.333757
8570,6.280588,5.870325,5.725572,4.163549,4.159701,3.562334,3.553235,5.477442,-9.745035,7.401648,5.477442,6.420358,-4.775346,7.363274,5.980330,6.623740,-3.258510,7.267149
8571,6.179302,5.703891,5.564822,4.072912,4.069327,3.465199,3.461481,5.353581,-9.973219,7.245680,5.353581,6.315576,-5.070661,7.277572,5.866645,6.536623,-3.531442,7.206601
8572,6.036014,5.532509,5.406555,3.908256,3.904912,3.331964,3.328596,5.176083,-10.740228,7.023570,5.176083,6.167997,-5.766418,7.159911,5.705104,6.414197,-4.122259,7.123289
8573,5.940074,5.404166,5.281408,3.828885,3.825713,3.246769,3.239052,5.064699,-10.879946,6.890346,5.064699,6.068798,-5.983930,7.072897,5.600219,6.328480,-4.340074,7.056741
8574,5.793294,5.247508,5.135124,3.675037,3.670964,3.129195,3.090978,4.887605,-11.674970,6.684231,4.887605,5.918186,-6.696999,6.948767,5.437248,6.200204,-4.957899,6.963161
8575,5.709512,5.215694,5.103408,3.661148,3.658236,3.116467,2.987616,4.789609,-11.717209,6.591602,4.789609,5.832991,-6.784448,6.876374,5.346079,6.124864,-5.063937,6.903649
8576,5.648698,5.263093,5.150911,3.617533,3.614549,3.068163,2.931494,4.723093,-11.671604,6.514693,4.723093,5.770361,-6.822560,6.817629,5.281636,6.068197,-5.124150,6.854757
