,Zone0_P_htg,Zone0_P_clg,Zone0_P_cp,central_loop_P_cp,GHX0_P_cp
2401,266.0,0.0,14.061552453411972,3.651087786135875e-06,0.09963346364549315
2402,266.0,0.0,14.061570540633111,3.651101875216867e-06,0.09963371996052736
2403,266.0,0.0,14.061588620372229,3.651115958505943e-06,0.09963397616986282
2404,266.0,0.0,14.061606692635527,3.651130036007894e-06,0.09963423227358716
2405,266.0,0.0,14.061624757429206,3.6511441077274964e-06,0.09963448827178772
2406,266.0,0.0,14.061642814759463,3.651158173669542e-06,0.09963474416455204
2407,266.0,0.0,14.061660864632477,3.6511722338387975e-06,0.0996349999519672
2408,266.0,0.0,14.061678907054427,3.651186288240028e-06,0.09963525563412041
2409,266.0,0.0,14.061696942031487,3.651200336877996e-06,0.09963551121109862
2410,266.0,0.0,14.061714969569813,3.6512143797574597e-06,0.0996357666829888
2411,266.0,0.0,14.061732989675566,3.651228416883167e-06,0.09963602204987776
2412,266.0,0.0,14.06175100235489,3.6512424482598614e-06,0.09963627731185223
2413,266.0,0.0,14.061769007613913,3.651256473892276e-06,0.09963653246899867
2414,266.0,0.0,14.061787005458783,3.651270493785152e-06,0.09963678752140376
2415,266.0,0.0,14.061804995895615,3.651284507943209e-06,0.09963704246915371
2416,266.0,0.0,14.061822978930532,3.651298516371167e-06,0.09963729731233487
2417,266.0,0.0,14.06184095456963,3.6513125190737434e-06,0.09963755205103339
2418,266.0,0.0,14.061858922819024,3.6513265160556455e-06,0.09963780668533537
2419,266.0,0.0,14.061876883684796,3.6513405073215754e-06,0.0996380612153267
2420,266.0,0.0,14.061894837173037,3.6513544928762293e-06,0.09963831564109323
2421,266.0,0.0,14.061912783289829,3.6513684727242986e-06,0.09963856996272069
2422,266.0,0.0,14.061930722041236,3.6513824468704695e-06,0.09963882418029478
2423,266.0,0.0,14.061948653433328,3.65139641531942e-06,0.09963907829390097
2424,266.0,0.0,14.061966577472152,3.6514103780758247e-06,0.09963933230362468
2425,266.0,0.0,14.061984494163768,3.651424335144355e-06,0.09963958620955131
2426,266.0,0.0,14.06200240351421,3.6514382865296676e-06,0.09963984001176593
2427,266.0,0.0,14.062020305529511,3.651452232236422e-06,0.09964009371035382
2428,266.0,0.0,14.062038200215696,3.651466172269265e-06,0.09964034730539978
2429,266.0,0.0,14.062056087578792,3.6514801066328473e-06,0.09964060079698887
2430,266.0,0.0,14.062073967624798,3.6514940353318037e-06,0.09964085418520577
2431,266.0,0.0,14.062091840359725,3.6515079583707696e-06,0.09964110747013523
2432,266.0,0.0,14.062109705789572,3.6515218757543764e-06,0.0996413606518619
2433,266.0,0.0,14.062127563920322,3.651535787487238e-06,0.0996416137304701
2434,266.0,0.0,14.062145414757964,3.6515496935739803e-06,0.0996418667060444
2435,266.0,0.0,14.06216325830846,3.6515635940192054e-06,0.09964211957866885
2436,266.0,0.0,14.062181094577788,3.651577488827523e-06,0.09964237234842774
2437,266.0,0.0,14.062198923571907,3.651591378003536e-06,0.09964262501540519
2438,266.0,0.0,14.06221674529676,3.6516052615518304e-06,0.09964287757968501
2439,266.0,0.0,14.062234559758302,3.651619139477003e-06,0.09964313004135124
2440,266.0,0.0,14.062252366962465,3.651633011783625e-06,0.09964338240048741
2441,266.0,0.0,14.062270166915185,3.6516468784762882e-06,0.09964363465717743
2442,266.0,0.0,14.062287959622376,3.6516607395595513e-06,0.09964388681150466
2443,266.0,0.0,14.062305745089962,3.6516745950379864e-06,0.09964413886355264
2444,266.0,0.0,14.06232352332385,3.651688444916154e-06,0.0996443908134047
2445,266.0,0.0,14.062341294329936,3.6517022891986058e-06,0.09964464266114406
2446,266.0,0.0,14.062359058114122,3.6517161278898922e-06,0.09964489440685385
2447,266.0,0.0,14.06237681468229,3.6517299609945585e-06,0.09964514605061718
2448,266.0,0.0,14.062394564040325,3.6517437885171426e-06,0.09964539759251698
2449,266.0,0.0,14.062412306194089,3.6517576104621743e-06,0.09964564903263602
2450,266.0,0.0,14.062430041149456,3.65177142683418e-06,0.09964590037105701
2451,266.0,0.0,14.062447768912286,3.6517852376376837e-06,0.09964615160786273
2452,266.0,0.0,14.062465489488421,3.651799042877201e-06,0.09964640274313558
2453,266.0,0.0,14.06248320288371,3.651812842557241e-06,0.0996466537769581
2454,266.0,0.0,14.062500909103994,3.6518266366823134e-06,0.09964690470941256
2455,266.0,0.0,14.062518608155091,3.6518404252569092e-06,0.09964715554058116
2456,266.0,0.0,14.062536300042842,3.6518542082855315e-06,0.09964740627054615
2457,266.0,0.0,14.06255398477304,3.6518679857726596e-06,0.0996476568993894
2458,266.0,0.0,14.06257166235151,3.651881757722783e-06,0.09964790742719298
2459,266.0,0.0,14.062589332784052,3.6518955241403805e-06,0.09964815785403874
2460,266.0,0.0,14.062606996076449,3.651909285029915e-06,0.09964840818000828
2461,266.0,0.0,14.062624652234497,3.6519230403958654e-06,0.09964865840518335
2462,266.0,0.0,14.062642301263976,3.651936790242684e-06,0.09964890852964538
2463,266.0,0.0,14.062659943170654,3.651950534574829e-06,0.09964915855347593
2464,266.0,0.0,14.062677577960303,3.651964273396754e-06,0.09964940847675625
2465,266.0,0.0,14.06269520563868,3.651978006712899e-06,0.0996496582995676
2466,266.0,0.0,14.062712826211532,3.6519917345277073e-06,0.09964990802199114
2467,266.0,0.0,14.062730439684612,3.652005456845613e-06,0.09965015764410788
2468,266.0,0.0,14.062748046063655,3.6520191736710436e-06,0.09965040716599881
2469,266.0,0.0,14.06276564535439,3.65203288500842e-06,0.09965065658774469
2470,266.0,0.0,14.062783237562549,3.652046590862171e-06,0.09965090590942646
2471,266.0,0.0,14.062800822693836,3.6520602912366985e-06,0.09965115513112455
2472,266.0,0.0,14.062818400753969,3.6520739861364117e-06,0.09965140425291957
2473,266.0,0.0,14.062835971748655,3.6520876755657172e-06,0.09965165327489202
2474,266.0,0.0,14.062853535683582,3.652101359529008e-06,0.09965190219712226
2475,266.0,0.0,14.062871092564448,3.6521150380306794e-06,0.09965215101969055
2476,266.0,0.0,14.062888642396931,3.6521287110751143e-06,0.09965239974267702
2477,266.0,0.0,14.062906185186705,3.652142378666694e-06,0.09965264836616172
2478,266.0,0.0,14.062923720939443,3.6521560408097967e-06,0.09965289689022466
2479,266.0,0.0,14.062941249660808,3.652169697508787e-06,0.09965314531494569
2480,266.0,0.0,14.062958771356453,3.6521833487680417e-06,0.09965339364040467
2481,266.0,0.0,14.06297628603202,3.6521969945919065e-06,0.09965364186668113
2482,266.0,0.0,14.062993793693165,3.652210634984746e-06,0.09965388999385479
2483,266.0,0.0,14.06301129434551,3.652224269950903e-06,0.09965413802200498
2484,266.0,0.0,14.06302878799469,3.652237899494728e-06,0.0996543859512113
2485,266.0,0.0,14.06304627464632,3.652251523620555e-06,0.09965463378155288
2486,266.0,0.0,14.063063754306025,3.652265142332722e-06,0.09965488151310904
2487,266.0,0.0,14.063081226979405,3.652278755635555e-06,0.09965512914595885
2488,266.0,0.0,14.06309869267206,3.6522923635333767e-06,0.09965537668018125
2489,266.0,0.0,14.06311615138959,3.6523059660305067e-06,0.0996556241158552
2490,266.0,0.0,14.063133603137576,3.6523195631312584e-06,0.09965587145305961
2491,266.0,0.0,14.063151047921602,3.6523331548399364e-06,0.09965611869187303
2492,266.0,0.0,14.063168485747244,3.6523467411608446e-06,0.09965636583237426
2493,266.0,0.0,14.06318591662007,3.6523603220982815e-06,0.09965661287464173
2494,266.0,0.0,14.063203340545632,3.652373897656538e-06,0.09965685981875391
2495,266.0,0.0,14.063220757529498,3.6523874678399085e-06,0.09965710666478929
2496,266.0,0.0,14.0632381675772,3.6524010326526646e-06,0.09965735341282587
2497,266.0,0.0,14.06325557069429,3.652414592099086e-06,0.09965760006294198
2498,266.0,0.0,14.063272966886299,3.6524281461834472e-06,0.09965784661521561
2499,266.0,0.0,14.063290356158754,3.6524416949100156e-06,0.09965809306972483
2500,266.0,0.0,14.063307738517178,3.6524552382830507e-06,0.09965833942654752
2501,266.0,0.0,14.063325113967077,3.6524687763068063e-06,0.0996585856857613
2502,266.0,0.0,14.063342482513969,3.6524823089855385e-06,0.09965883184744402
2503,266.0,0.0,14.063359844163346,3.65249583632349e-06,0.09965907791167325
2504,266.0,0.0,14.063377198920712,3.6525093583249032e-06,0.09965932387852645
2505,266.0,0.0,14.063394546791546,3.652522874994017e-06,0.0996595697480811
2506,266.0,0.0,14.063411887781333,3.6525363863350585e-06,0.09965981552041454
2507,266.0,0.0,14.06342922189555,3.6525498923522568e-06,0.09966006119560394
2508,266.0,0.0,14.063446549139666,3.6525633930498336e-06,0.09966030677372652
2509,266.0,0.0,14.063463869519133,3.652576888431997e-06,0.0996605522548592
2510,266.0,0.0,14.063481183039414,3.652590378502965e-06,0.09966079763907902
2511,266.0,0.0,14.06349848970596,3.652603863266946e-06,0.09966104292646287
2512,266.0,0.0,14.063515789524208,3.652617342728138e-06,0.09966128811708753
2513,266.0,0.0,14.063533082499593,3.652630816890733e-06,0.09966153321102955
2514,266.0,0.0,14.06355036863755,3.6526442857589263e-06,0.09966177820836566
2515,266.0,0.0,14.063567647943499,3.652657749336906e-06,0.09966202310917231
2516,266.0,0.0,14.063584920422851,3.652671207628845e-06,0.09966226791352588
2517,266.0,0.0,14.063602186081024,3.6526846606389293e-06,0.09966251262150279
2518,266.0,0.0,14.063619444923416,3.6526981083713233e-06,0.09966275723317913
2519,266.0,0.0,14.063636696955427,3.6527115508301964e-06,0.09966300174863116
2520,266.0,0.0,14.063653942182446,3.6527249880197056e-06,0.0996632461679348
2521,266.0,0.0,14.063671180609857,3.6527384199440126e-06,0.0996634904911661
2522,266.0,0.0,14.063688412243039,3.652751846607267e-06,0.09966373471840097
2523,266.0,0.0,14.063705637087365,3.6527652680136146e-06,0.09966397884971506
2524,266.0,0.0,14.063722855148193,3.6527786841671943e-06,0.09966422288518409
2525,266.0,0.0,14.063740066430885,3.652792095072145e-06,0.09966446682488365
2526,266.0,0.0,14.063757270940796,3.6528055007326e-06,0.09966471066888932
2527,266.0,0.0,14.063774468683276,3.6528189011526877e-06,0.0996649544172765
2528,266.0,0.0,14.063791659663655,3.652832296336523e-06,0.09966519807012045
2529,266.0,0.0,14.063808843887267,3.652845686288228e-06,0.09966544162749646
2530,266.0,0.0,14.063826021359448,3.652859071011913e-06,0.0996656850894796
2531,266.0,0.0,14.063843192085509,3.65287245051169e-06,0.09966592845614508
2532,266.0,0.0,14.06386035607077,3.6528858247916565e-06,0.0996661717275678
2533,266.0,0.0,14.063877513320534,3.6528991938559096e-06,0.09966641490382253
2534,266.0,0.0,14.063894663840113,3.6529125577085493e-06,0.09966665798498427
2535,266.0,0.0,14.063911807634792,3.6529259163536542e-06,0.09966690097112761
2536,266.0,0.0,14.063928944709867,3.6529392697953155e-06,0.0996671438623272
2537,266.0,0.0,14.06394607507061,3.652952618037603e-06,0.09966738665865746
2538,266.0,0.0,14.063963198722314,3.6529659610846017e-06,0.09966762936019308
2539,266.0,0.0,14.063980315670236,3.6529792989403667e-06,0.09966787196700813
2540,266.0,0.0,14.063997425919649,3.6529926316089757e-06,0.09966811447917706
2541,266.0,0.0,14.064014529475807,3.6530059590944778e-06,0.09966835689677403
2542,266.0,0.0,14.064031626343965,3.653019281400931e-06,0.09966859921987307
2543,266.0,0.0,14.064048716529365,3.6530325985323876e-06,0.09966884144854823
2544,266.0,0.0,14.064065800037246,3.6530459104928888e-06,0.09966908358287344
2545,266.0,0.0,14.064082876872845,3.6530592172864733e-06,0.09966932562292243
2546,266.0,0.0,14.064099947041388,3.6530725189171815e-06,0.0996695675687691
2547,266.0,0.0,14.0641170105481,3.6530858153890445e-06,0.09966980942048706
2548,266.0,0.0,14.064134067398188,3.6530991067060817e-06,0.09967005117814978
2549,266.0,0.0,14.064151117596866,3.65311239287232e-06,0.09967029284183085
2550,266.0,0.0,14.064168161149336,3.653125673891776e-06,0.09967053441160371
2551,266.0,0.0,14.064185198060796,3.6531389497684575e-06,0.09967077588754154
2552,266.0,0.0,14.06420222833643,3.653152220506372e-06,0.0996710172697176
2553,266.0,0.0,14.064219251981438,3.6531654861095306e-06,0.09967125855820519
2554,266.0,0.0,14.064236269000979,3.6531787465819174e-06,0.09967149975307711
2555,266.0,0.0,14.064253279400234,3.653192001927532e-06,0.09967174085440643
2556,266.0,0.0,14.06427028318437,3.6532052521503674e-06,0.09967198186226618
2557,266.0,0.0,14.064287280358553,3.6532184972544035e-06,0.09967222277672905
2558,266.0,0.0,14.064304270927924,3.6532317372436154e-06,0.09967246359786763
2559,266.0,0.0,14.064321254897639,3.653244972121984e-06,0.09967270432575476
2560,266.0,0.0,14.06433823227284,3.653258201893474e-06,0.09967294496046286
2561,266.0,0.0,14.064355203058662,3.6532714265620565e-06,0.09967318550206446
2562,266.0,0.0,14.064372167260235,3.6532846461316846e-06,0.09967342595063187
2563,266.0,0.0,14.06438912488268,3.653297860606318e-06,0.09967366630623736
2564,266.0,0.0,14.06440607593112,3.6533110699899084e-06,0.0996739065689532
2565,266.0,0.0,14.064423020410668,3.653324274286403e-06,0.0996741467388515
2566,266.0,0.0,14.064439958326426,3.6533374734997424e-06,0.0996743868160043
2567,266.0,0.0,14.064456889683496,3.6533506676338664e-06,0.09967462680048358
2568,266.0,0.0,14.06447381448697,3.653363856692705e-06,0.09967486669236116
2569,266.0,0.0,14.064490732741941,3.6533770406801875e-06,0.09967510649170883
2570,266.0,0.0,14.064507644453485,3.6533902196002395e-06,0.09967534619859832
2571,266.0,0.0,14.064524549626688,3.653403393456776e-06,0.09967558581310121
2572,266.0,0.0,14.064541448266608,3.6534165622537166e-06,0.09967582533528904
2573,266.0,0.0,14.064558340378321,3.65342972599497e-06,0.09967606476523336
2574,266.0,0.0,14.06457522596688,3.6534428846844396e-06,0.09967630410300542
2575,266.0,0.0,14.064592105037336,3.6534560383260275e-06,0.0996765433486765
2576,266.0,0.0,14.064608977594743,3.653469186923634e-06,0.09967678250231797
2577,266.0,0.0,14.064625843644134,3.6534823304811417e-06,0.09967702156400066
2578,266.0,0.0,14.06464270319055,3.653495469002447e-06,0.09967726053379591
2579,266.0,0.0,14.06465955623902,3.6535086024914323e-06,0.09967749941177459
2580,266.0,0.0,14.064676402794564,3.65352173095197e-06,0.09967773819800742
2581,266.0,0.0,14.064693242862203,3.653534854387942e-06,0.09967797689256541
2582,266.0,0.0,14.064710076446946,3.6535479728032085e-06,0.09967821549551903
2583,266.0,0.0,14.064726903553803,3.6535610862016427e-06,0.09967845400693914
2584,266.0,0.0,14.064743724187776,3.6535741945871038e-06,0.0996786924268962
2585,266.0,0.0,14.064760538353847,3.653587297963442e-06,0.09967893075546062
2586,266.0,0.0,14.06477734605702,3.6536003963345185e-06,0.09967916899270286
2587,266.0,0.0,14.06479414730227,3.6536134897041717e-06,0.09967940713869318
2588,266.0,0.0,14.064810942094576,3.653626578076249e-06,0.09967964519350182
2589,266.0,0.0,14.064827730438907,3.653639661454586e-06,0.09967988315719885
2590,266.0,0.0,14.064844512340231,3.65365273984302e-06,0.09968012102985445
2591,266.0,0.0,14.064861287803511,3.6536658132453798e-06,0.09968035881153853
2592,266.0,0.0,14.064878056833692,3.653678881665484e-06,0.09968059650232089
2593,266.0,0.0,14.064894819435732,3.6536919451071634e-06,0.09968083410227155
2594,266.0,0.0,14.064911575614573,3.6537050035742298e-06,0.09968107161146014
2595,266.0,0.0,14.064928325375147,3.6537180570704935e-06,0.09968130902995631
2596,266.0,0.0,14.064945068722386,3.6537311055997573e-06,0.09968154635782954
2597,266.0,0.0,14.064961805661222,3.65374414916584e-06,0.0996817835951496
2598,266.0,0.0,14.064978536196566,3.6537571877725253e-06,0.09968202074198566
2599,266.0,0.0,14.064995260333339,3.6537702214236125e-06,0.0996822577984071
2600,266.0,0.0,14.065011978076445,3.6537832501228923e-06,0.09968249476448317
2601,266.0,0.0,14.065028689430786,3.653796273874146e-06,0.09968273164028305
2602,266.0,0.0,14.065045394401272,3.6538092926811647e-06,0.09968296842587593
2603,266.0,0.0,14.065062092992779,3.6538223065477147e-06,0.09968320512133076
2604,266.0,0.0,14.065078785210199,3.653835315477572e-06,0.0996834417267164
2605,266.0,0.0,14.065095471058415,3.653848319474507e-06,0.09968367824210182
2606,266.0,0.0,14.065112150542301,3.6538613185422853e-06,0.0996839146675558
2607,266.0,0.0,14.065128823666722,3.65387431268466e-06,0.09968415100314687
2608,266.0,0.0,14.06514549043655,3.653887301905392e-06,0.0996843872489439
2609,266.0,0.0,14.065162150856636,3.6539002862082315e-06,0.09968462340501527
2610,266.0,0.0,14.065178804931834,3.653913265596921e-06,0.09968485947142951
2611,266.0,0.0,14.065195452666991,3.653926240075207e-06,0.09968509544825492
2612,266.0,0.0,14.065212094066947,3.653939209646827e-06,0.09968533133555989
2613,266.0,0.0,14.065228729136543,3.6539521743155143e-06,0.09968556713341262
2614,266.0,0.0,14.065245357880606,3.6539651340849985e-06,0.09968580284188129
2615,266.0,0.0,14.065261980303958,3.653978088959004e-06,0.09968603846103387
2616,266.0,0.0,14.065278596411424,3.6539910389412556e-06,0.09968627399093852
2617,266.0,0.0,14.065295206207816,3.6540039840354667e-06,0.09968650943166306
2618,266.0,0.0,14.06531180969794,3.65401692424535e-06,0.0996867447832753
2619,266.0,0.0,14.065328406886598,3.654029859574611e-06,0.09968698004584298
2620,266.0,0.0,14.065344997778594,3.6540427900269637e-06,0.09968721521943397
2621,266.0,0.0,14.065361582378712,3.654055715606099e-06,0.09968745030411565
2622,266.0,0.0,14.065378160691743,3.6540686363157138e-06,0.0996876852999557
2623,266.0,0.0,14.06539473272246,3.654081552159501e-06,0.0996879202070215
2624,266.0,0.0,14.065411298475649,3.6540944631411456e-06,0.09968815502538036
2625,266.0,0.0,14.065427857956077,3.654107369264337e-06,0.09968838975509983
2626,266.0,0.0,14.065444411168507,3.654120270532748e-06,0.09968862439624689
2627,266.0,0.0,14.06546095811769,3.654133166950054e-06,0.09968885894888874
2628,266.0,0.0,14.065477498808395,3.654146058519929e-06,0.09968909341309251
2629,266.0,0.0,14.06549403324536,3.654158945246033e-06,0.0996893277889251
2630,266.0,0.0,14.065510561433335,3.6541718271320373e-06,0.09968956207645355
2631,266.0,0.0,14.065527083377047,3.654184704181591e-06,0.09968979627574462
2632,266.0,0.0,14.065543599081238,3.654197576398352e-06,0.09969003038686504
2633,266.0,0.0,14.06556010855063,3.65421044378597e-06,0.09969026440988157
2634,266.0,0.0,14.065576611789945,3.6542233063480934e-06,0.09969049834486089
2635,266.0,0.0,14.065593108803899,3.6542361640883544e-06,0.09969073219186937
2636,266.0,0.0,14.0656095995972,3.6542490170103964e-06,0.09969096595097351
2637,266.0,0.0,14.065626084174557,3.654261865117857e-06,0.09969119962223982
2638,266.0,0.0,14.065642562540665,3.6542747084143563e-06,0.09969143320573444
2639,266.0,0.0,14.065659034700229,3.6542875469035273e-06,0.09969166670152375
2640,266.0,0.0,14.065675500657926,3.6543003805889865e-06,0.0996919001096739
2641,266.0,0.0,14.065691960418444,3.6543132094743468e-06,0.09969213343025081
2642,266.0,0.0,14.065708413986465,3.6543260335632293e-06,0.09969236666332071
2643,266.0,0.0,14.065724861366657,3.654338852859237e-06,0.09969259980894939
2644,266.0,0.0,14.065741302563692,3.6543516673659744e-06,0.09969283286720274
2645,266.0,0.0,14.065757737582231,3.6543644770870465e-06,0.0996930658381466
2646,266.0,0.0,14.065774166426937,3.6543772820260468e-06,0.09969329872184665
2647,266.0,0.0,14.06579058910245,3.654390082186565e-06,0.09969353151836857
2648,266.0,0.0,14.06580700561343,3.6544028775721943e-06,0.09969376422777784
2649,266.0,0.0,14.065823415964504,3.65441566818651e-06,0.09969399685013991
2650,266.0,0.0,14.065839820160319,3.6544284540331023e-06,0.09969422938552039
2651,266.0,0.0,14.065856218205507,3.6544412351155453e-06,0.09969446183398455
2652,266.0,0.0,14.06587261010469,3.654454011437407e-06,0.09969469419559754
2653,266.0,0.0,14.065888995862489,3.6544667830022567e-06,0.09969492647042465
2654,266.0,0.0,14.06590537548352,3.6544795498136634e-06,0.09969515865853104
2655,266.0,0.0,14.065921748972391,3.6544923118751782e-06,0.09969539075998161
2656,266.0,0.0,14.065938116333712,3.6545050691903647e-06,0.0996956227748415
2657,266.0,0.0,14.065954477572076,3.654517821762769e-06,0.09969585470317553
2658,266.0,0.0,14.06597083269208,3.654530569595943e-06,0.09969608654504852
2659,266.0,0.0,14.065987181698324,3.6545433126934327e-06,0.0996963183005253
2660,266.0,0.0,14.066003524595377,3.6545560510587752e-06,0.0996965499696705
2661,266.0,0.0,14.066019861387826,3.6545687846955034e-06,0.09969678155254866
2662,266.0,0.0,14.066036192080242,3.6545815136071527e-06,0.09969701304922442
2663,266.0,0.0,14.0660525166772,3.654594237797257e-06,0.0996972444597623
2664,266.0,0.0,14.066068835183254,3.6546069572693275e-06,0.0996974757842265
2665,266.0,0.0,14.066085147602973,3.6546196720268987e-06,0.09969770702268159
2666,266.0,0.0,14.066101453940902,3.654632382073473e-06,0.0996979381751915
2667,266.0,0.0,14.066117754201592,3.6546450874125714e-06,0.09969816924182069
2668,266.0,0.0,14.066134048389591,3.6546577880477025e-06,0.09969840022263313
2669,266.0,0.0,14.066150336509429,3.654670483982368e-06,0.09969863111769292
2670,266.0,0.0,14.066166618565642,3.6546831752200655e-06,0.0996988619270639
2671,266.0,0.0,14.066182894562765,3.6546958617643003e-06,0.09969909265081012
2672,266.0,0.0,14.066199164505308,3.654708543618555e-06,0.09969932328899525
2673,266.0,0.0,14.0662154283978,3.654721220786325e-06,0.0996995538416831
2674,266.0,0.0,14.06623168624475,3.6547338932710967e-06,0.09969978430893744
2675,266.0,0.0,14.066247938050665,3.654746561076345e-06,0.0997000146908217
2676,266.0,0.0,14.066264183820048,3.654759224205548e-06,0.09970024498739953
2677,266.0,0.0,14.066280423557396,3.6547718826621845e-06,0.09970047519873432
2678,266.0,0.0,14.066296657267202,3.654784536449718e-06,0.09970070532488956
2679,266.0,0.0,14.066312884953955,3.6547971855716185e-06,0.09970093536592851
2680,266.0,0.0,14.06632910662214,3.6548098300313453e-06,0.09970116532191436
2681,266.0,0.0,14.066345322276225,3.6548224698323537e-06,0.09970139519291035
2682,266.0,0.0,14.066361531920691,3.6548351049780994e-06,0.09970162497897955
2683,266.0,0.0,14.066377735560005,3.6548477354720364e-06,0.0997018546801851
2684,266.0,0.0,14.066393933198627,3.6548603613176077e-06,0.09970208429658989
2685,266.0,0.0,14.066410124841017,3.6548729825182554e-06,0.09970231382825678
2686,266.0,0.0,14.066426310491625,3.654885599077416e-06,0.09970254327524868
2687,266.0,0.0,14.066442490154904,3.6548982109985307e-06,0.0997027726376283
2688,266.0,0.0,14.066458663835283,3.6549108182850236e-06,0.0997030019154583
2689,266.0,0.0,14.066474831537219,3.654923420940325e-06,0.09970323110880142
2690,266.0,0.0,14.066490993265129,3.654936018967857e-06,0.09970346021772004
2691,266.0,0.0,14.066507149023451,3.6549486123710403e-06,0.0997036892422767
2692,266.0,0.0,14.066523298816602,3.6549612011532913e-06,0.09970391818253387
2693,266.0,0.0,14.066539442649006,3.6549737853180213e-06,0.09970414703855392
2694,266.0,0.0,14.066555580525065,3.6549863648686346e-06,0.0997043758103989
2695,266.0,0.0,14.0665717124492,3.6549989398085376e-06,0.09970460449813119
2696,266.0,0.0,14.06658783842581,3.6550115101411366e-06,0.09970483310181297
2697,266.0,0.0,14.066603958459288,3.6550240758698214e-06,0.09970506162150619
2698,266.0,0.0,14.066620072554036,3.655036636997987e-06,0.09970529005727288
2699,266.0,0.0,14.066636180714438,3.655049193529026e-06,0.09970551840917495
2700,266.0,0.0,14.066652282944874,3.655061745466318e-06,0.09970574667727425
2701,266.0,0.0,14.066668379249732,3.6550742928132476e-06,0.0997059748616326
2702,266.0,0.0,14.066684469633383,3.6550868355731967e-06,0.09970620296231178
2703,266.0,0.0,14.066700554100192,3.6550993737495307e-06,0.09970643097937329
2704,266.0,0.0,14.066716632654526,3.655111907345628e-06,0.0997066589128788
2705,266.0,0.0,14.066732705300748,3.6551244363648527e-06,0.09970688676288986
2706,266.0,0.0,14.066748772043207,3.6551369608105675e-06,0.09970711452946784
2707,266.0,0.0,14.066764832886255,3.655149480686133e-06,0.09970734221267416
2708,266.0,0.0,14.066780887834238,3.6551619959949017e-06,0.09970756981257009
2709,266.0,0.0,14.066796936891494,3.6551745067402304e-06,0.09970779732921699
2710,266.0,0.0,14.066812980062366,3.655187012925467e-06,0.09970802476267597
2711,266.0,0.0,14.066829017351175,3.655199514553952e-06,0.09970825211300807
2712,266.0,0.0,14.066845048762255,3.655212011629027e-06,0.0997084793802744
2713,266.0,0.0,14.06686107429992,3.6552245041540305e-06,0.09970870656453588
2714,266.0,0.0,14.066877093968492,3.6552369921323e-06,0.09970893366585355
2715,266.0,0.0,14.066893107772284,3.6552494755671603e-06,0.0997091606842881
2716,266.0,0.0,14.066909115715596,3.655261954461939e-06,0.0997093876199004
2717,266.0,0.0,14.066925117802734,3.655274428819959e-06,0.09970961447275112
2718,266.0,0.0,14.066941114037995,3.6552868986445392e-06,0.09970984124290089
2719,266.0,0.0,14.06695710442567,3.655299363938993e-06,0.09971006793041022
2720,266.0,0.0,14.06697308897005,3.6553118247066335e-06,0.09971029453533974
2721,266.0,0.0,14.066989067675417,3.6553242809507686e-06,0.09971052105774977
2722,266.0,0.0,14.067005040546054,3.655336732674708e-06,0.09971074749770088
2723,266.0,0.0,14.067021007586224,3.6553491798817416e-06,0.09971097385525313
2724,266.0,0.0,14.067036968800206,3.6553616225751753e-06,0.09971120013046694
2725,266.0,0.0,14.067052924192259,3.655374060758297e-06,0.09971142632340235
2726,266.0,0.0,14.067068873766647,3.6553864944344014e-06,0.09971165243411964
2727,266.0,0.0,14.067084817527618,3.6553989236067693e-06,0.0997118784626786
2728,266.0,0.0,14.067100755479434,3.6554113482786906e-06,0.09971210440913948
2729,266.0,0.0,14.067116687626328,3.6554237684534375e-06,0.09971233027356197
2730,266.0,0.0,14.067132613972548,3.655436184134289e-06,0.09971255605600603
2731,266.0,0.0,14.06714853452233,3.655448595324516e-06,0.09971278175653141
2732,266.0,0.0,14.067164449279908,3.6554610020273894e-06,0.09971300737519792
2733,266.0,0.0,14.067180358249505,3.6554734042461694e-06,0.09971323291206502
2734,266.0,0.0,14.067196261435342,3.6554858019841206e-06,0.0997134583671924
2735,266.0,0.0,14.067212158841642,3.655498195244501e-06,0.09971368374063964
2736,266.0,0.0,14.067228050472613,3.655510584030559e-06,0.09971390903246603
2737,266.0,0.0,14.067243936332467,3.6555229683455516e-06,0.09971413424273112
2738,266.0,0.0,14.067259816425413,3.6555353481927253e-06,0.09971435937149413
2739,266.0,0.0,14.067275690755638,3.6555477235753196e-06,0.09971458441881434
2740,266.0,0.0,14.067291559327348,3.655560094496575e-06,0.09971480938475095
2741,266.0,0.0,14.067307422144726,3.6555724609597318e-06,0.09971503426936314
2742,266.0,0.0,14.067323279211964,3.655584822968018e-06,0.09971525907270984
2743,266.0,0.0,14.067339130533236,3.655597180524665e-06,0.09971548379485017
2744,266.0,0.0,14.067354976112727,3.6556095336329013e-06,0.09971570843584304
2745,266.0,0.0,14.0673708159546,3.6556218822959425e-06,0.09971593299574726
2746,266.0,0.0,14.067386650063032,3.6556342265170137e-06,0.09971615747462177
2747,266.0,0.0,14.06740247844218,3.6556465662993308e-06,0.09971638187252524
2748,266.0,0.0,14.067418301096206,3.6556589016461e-06,0.09971660618951629
2749,266.0,0.0,14.067434118029253,3.6556712325605324e-06,0.09971683042565362
2750,266.0,0.0,14.067449929245482,3.655683559045833e-06,0.09971705458099574
2751,266.0,0.0,14.067465734749039,3.6556958811052017e-06,0.09971727865560112
2752,266.0,0.0,14.067481534544054,3.655708198741837e-06,0.09971750264952821
