,Zone0_P_htg,Zone0_P_clg,Zone0_P_cp,Zone1_P_htg,Zone1_P_clg,Zone1_P_cp,Zone2_P_htg,Zone2_P_clg,Zone2_P_cp,Zone3_P_htg,Zone3_P_clg,Zone3_P_cp,Zone4_P_htg,Zone4_P_clg,Zone4_P_cp,Zone5_P_htg,Zone5_P_clg,Zone5_P_cp,central_loop_P_cp,GHX0_P_cp,GHX1_P_cp,GHX2_P_cp,ISHX0_P_cp
1234,1535.2972500744575,16757.415154263635,1555.2521142009296,10238.780762023982,-0.0,444.57328895855846,1996.4833281529673,325.95368853199886,115.3274948619766,634.6521238612689,-0.0,27.7749260227713,6933.110460593835,0.0,211.44308079426594,4755.998961316944,-0.0,208.3961807333729,286.81220169610646,78.88307345159589,42.070972507517794,36.81210094407808,443.6184371925416
1235,1082.412138874128,17459.9986716543,1579.427440435635,12002.75740064512,-0.0,520.4763508145305,1225.0165167650816,328.7451540261964,78.42352115954425,645.9342345149214,-0.0,28.222698429242957,6677.88691904186,0.0,203.370087655772,4276.115610764959,-0.0,187.0302657927415,297.12559493760466,80.76293947487483,43.073567719933244,37.68937175494159,510.40776632950383
1236,757.6466734761196,18151.980344121548,1614.0137444201175,12593.067219453244,-0.0,545.9031983396361,526.4116276689366,522.4584094056821,56.55855902415907,763.9916967909323,-0.0,33.36182910626849,5869.374687317668,0.0,178.65567818218634,3435.083904106175,-0.0,150.1502718031308,289.0602672591493,79.29473297943883,42.2905242557007,37.00420872373812,554.7669962853405
1237,486.8588908983909,21180.79069237467,1852.4123241057928,10879.201100466948,-0.0,471.37834705307057,482.13599931510413,2223.994872506047,156.4011266378426,911.3503544748042,-0.0,39.76471547680557,4552.82109328604,0.0,138.48196262952106,2980.573770064706,-0.0,130.16421547698613,361.2830551515345,92.00620895123656,49.06997810732617,42.936230843910394,699.3385628323823
1238,262.8760824114265,23605.135999178678,2036.5292637537652,12441.29202684792,-0.0,538.2609218684091,75.66931224555046,4778.934012095573,289.4500810391539,861.8975437422627,-0.0,37.53353080804455,3610.91638318433,0.0,109.6311400436205,2622.8493230627805,-0.0,114.28932759997711,503.2460640596282,114.75518893660374,61.202767432855325,53.55242150374843,949.871338949145
1239,128.35709730763966,25497.43247870041,2182.2747241995157,11793.09320057621,-0.0,509.9039855548014,16.342081421559808,4580.062597582533,274.3914302205359,561.9604062244249,-0.0,24.441167173843468,3181.282448251767,0.0,96.46611846840617,2279.474002119489,-0.0,99.18346997314083,535.9609026696071,119.67611460877902,63.82726112468214,55.84885348409687,1091.018318545477
1240,22.99492469640898,27381.201667454785,2328.767232104186,11135.768444717602,-0.0,481.12467038543764,0.0,4536.293318127233,270.5276533546821,542.2778367593166,-0.0,23.564847963680172,2876.623875142329,0.0,87.1496422390336,2591.3221263523133,-0.0,112.64605395435062,593.1571379985328,128.04577363367974,68.29107927129586,59.754694362383894,1245.981284257925
1241,2.157561725910025,27457.728284812532,2327.721297894255,9448.680895780082,-0.0,407.9722310916699,0.0,4213.524964080261,250.89324215954264,697.7347933413208,-0.0,30.298703629291875,2586.325922263979,0.0,78.2964909283273,3009.7296307935053,-0.0,130.7349966937721,546.8431604098552,121.29063342984139,64.68833782924874,56.60229560059266,1156.0536348193093
1242,21.700429547674492,25859.685237700676,2189.5287206596518,6145.536123495772,-0.0,265.21823315513393,103.61483609166844,2309.1914215981124,142.28313443709172,439.036906097724,-0.0,19.055327493549722,2502.371515620062,0.0,75.71539416481572,3963.584287858792,-0.0,172.07942933434532,379.0395546031003,94.99668048005353,50.66489625602855,44.33178422402498,843.5732844749673
1243,244.13673992943757,14550.634057669618,1247.0626929893901,5043.231682962806,-0.0,217.54196697989903,942.3653210324111,21.36781680565127,46.2324085817373,361.4422057958007,-0.0,15.684169456728494,2743.5169309072926,0.0,82.99143612195951,4653.266016522644,-0.0,201.9801173108561,92.60295718748493,37.12518657082153,19.80009950443815,17.325087066383386,177.41886984550803
1244,401.8662342743912,14713.820864741281,1278.7579624118505,5091.298952416449,-0.0,219.92421477999181,1338.2371857836376,0.0,63.933792861268394,277.2433730826,-0.0,12.060310950944684,3146.3209747260867,0.0,95.42217098386014,4504.34144309846,-0.0,196.05126096991464,103.4357922730438,39.96679331612256,21.315623101932037,18.651170214190536,190.17602910180892
1245,956.8310448604445,8837.307592354086,819.0874715136162,5099.989021585759,-0.0,220.35676827201365,2473.489749668818,0.0,118.19789796034738,308.0983859340401,-0.0,13.408123282127328,3457.9894639620848,0.0,104.9164084026048,4134.555300733446,-0.0,180.0386280875372,49.573564365550226,24.476660932966002,13.054219164248533,11.422441768717468,62.44974736464652
1246,1374.3120695350838,8219.51705040149,799.3476459686788,4381.821314620134,-0.0,189.7516918548943,3390.940157567306,0.0,162.29033518534217,175.644356387232,-0.0,7.665000968373309,4235.98822686304,0.0,128.860285249405,3424.08928719703,-0.0,149.56258299960302,51.00164025098602,24.944501931313805,13.303734363367363,11.640767567946442,54.07316128514454
1247,2342.1931027259434,6165.618811134815,692.5205736119304,4288.258976584248,-0.0,185.8068450617577,9944.180322243774,0.0,476.0999551271919,132.4427783201558,-0.0,5.784380524181054,5315.443039554331,0.0,161.81227018433017,2996.3119030726843,-0.0,131.00561640727562,82.47894239956275,34.36746217839748,18.32931316181199,16.038149016585493,37.68287043416358
1248,3320.9869110269833,5070.014938011573,669.7014249044622,4353.958401571275,-0.0,189.1712352376389,13611.701187157814,0.0,652.5842937126624,133.0831696952643,-0.0,5.8341091761483055,6459.412792561176,0.0,197.27243715616964,1695.6006252714778,-0.0,74.42728318913495,112.22125307887534,42.19899910203339,22.50613285441781,19.692866247615594,35.15906248789627
1249,4532.99823320853,4263.614553836623,687.3600838448455,4417.879323728001,-0.0,192.4526741387984,15283.08173270492,0.0,733.2996710037314,132.70594760565328,-0.0,5.829456235202525,7699.660269717628,0.0,235.54527928620593,518.6230261761551,-0.0,22.815067673398133,137.8476000472551,48.400689366650674,25.813700995547027,22.586988371103647,37.80786773154722
1250,5540.678765015843,3664.5469650561836,708.1063425160631,4473.164066328607,-0.0,195.40454401450182,17915.971202799952,0.0,860.1608502464071,135.09038240244092,-0.0,5.9421769291117785,8137.3105878091155,0.0,249.2024873442433,293.30968518383776,-0.0,12.923150922868986,175.63313784680176,56.88394589997389,30.33810447998607,26.545841419987813,40.97072291081065
1251,6321.986571517381,3249.6814545573475,728.491960613782,4517.672479115521,-0.0,197.81803566350695,16951.42434995209,0.0,814.2649729603863,133.70714504785457,-0.0,5.888798518270708,8228.66906627538,0.0,252.25292715167313,122.6214180529168,-0.0,5.409511407940924,169.89203804750616,55.63747667506097,29.673320893365858,25.96415578169512,44.180509614220064
1252,6911.287635473326,2866.8343201928724,737.6113713042685,4554.785997393919,-0.0,199.78302310324912,18571.00699973738,0.0,892.3492304508263,136.31200490593378,-0.0,6.006456441702713,8295.477947936939,0.0,254.39817140191926,122.85233965120483,-0.0,5.422606412388551,193.1606217107615,60.60816529657906,32.32435482484217,28.283810471736896,45.79037669507242
1253,5295.8917448205675,4641.948676569654,778.4292896864638,4580.3762702536,-0.0,201.2186220269087,17438.831370088003,0.0,838.2070998933152,133.98739179381923,-0.0,5.908755728528171,8267.191744489166,0.0,253.6883902005255,295.9822631370609,-0.0,13.074480455478067,190.66964502972328,60.08597504718954,32.04585335850108,28.040121688688455,52.36442173995931
1254,4878.440044004825,5830.556020440167,850.4528930966036,4490.638490239543,-0.0,196.36660008753282,18714.283511426478,0.0,898.9495966367745,181.87489532077564,-0.0,8.008548488596915,7884.212561883938,0.0,241.65351506282713,1611.8662231845283,-0.0,71.09022169998326,230.72519625843174,68.23105562609254,36.38989633391603,31.841159292176517,64.16942966021911
1255,2422.700371879635,13816.400044686337,1368.0946893664718,4459.685591314662,-0.0,194.65739419567757,11219.892205278917,0.0,538.80684335735,166.82782502970556,-0.0,7.3422575523204605,7482.9295922199435,0.0,229.26345636963654,5436.621446018803,-0.0,239.61548356160642,304.3056792404389,82.05885374852295,43.76472199921224,38.29413174931073,216.78791811675657
1256,1599.1707211398643,18847.519965185224,1731.9978219300467,7301.519108969524,-0.0,316.4360743875818,8371.82624503802,0.0,401.1264089399887,341.56423398985834,-0.0,14.947257059775566,7098.483987249636,0.0,216.4656670492057,5645.473088611951,-0.0,247.31679287871498,431.73613334350375,103.60904551146119,55.25815760611264,48.35088790534855,484.70474040978945
1257,1208.2527199133167,20428.678529630248,1835.174333941119,8848.465394748795,-0.0,383.0390045984189,3009.557863553737,964.1758025287805,201.85232643319975,580.3330850600602,-0.0,25.3438948816662,7092.203212128019,0.0,215.88531356876905,5370.215820461588,-0.0,234.7319589564918,413.7179735414488,100.70591975225285,53.70982386786819,46.996095884384665,612.772096511833
1258,912.3278066228479,21632.26298513483,1913.1231459565593,10030.039391972363,-0.0,433.95736520095994,1405.2377073208343,928.1659172925458,122.76880923963701,623.9438805075249,-0.0,27.19680695336282,6939.06721946621,0.0,210.85974943668708,4666.041177689741,-0.0,203.56383838510826,421.4045426762151,101.94944902372555,54.373039479320305,47.57640954440525,723.7382543572604
1259,764.2926177452778,22565.750600256608,1979.272776881295,11815.571768854634,-0.0,511.0249494694979,1036.4862810787313,846.0939152753211,100.14432303398564,637.375155085601,-0.0,27.75984033378579,6853.682155783803,0.0,208.1058665864587,4210.7362609144875,-0.0,183.5458670421179,465.06840676334036,108.87545081571956,58.066907101717064,50.80854371400246,860.2020674025321
1260,611.041512957929,23438.316449090224,2041.290537893374,12414.01964783822,-0.0,536.8840659711369,666.0812958556156,1190.3573797905117,102.98000267802536,753.2914114186266,-0.0,32.800549101956236,6727.608707993896,0.0,204.23055118187455,3387.3954056270795,-0.0,147.6154403626669,495.05645842073164,113.50680383026739,60.53696204280927,52.969841787458115,953.810116253414
1261,484.60465615226764,24271.03644598572,2100.7485646386976,10738.177720496451,-0.0,464.2765309083507,1039.693085045921,1599.7481815180888,145.23139270561063,900.1643078192957,-0.0,39.17625451090293,6591.855798772543,0.0,200.01358881722834,2943.579547143163,-0.0,128.20656400612376,505.27334526605034,115.06316964811354,61.36702381232722,53.69614583578633,945.5486266303424
1262,368.2436341283537,25125.72975655966,2161.036731905529,12339.975416404375,-0.0,533.1798262175854,353.89407144488763,1778.3994080967425,122.98913368252762,855.2625033195053,-0.0,37.19687399386871,6486.366225186584,0.0,196.6827044097837,2608.2020538282013,-0.0,113.51970155402016,548.1380255750489,121.48202663733522,64.79041420657879,56.69161243075646,1091.2353293134195
1263,285.4502520333191,25940.412546838634,2222.774871738037,11739.029547026363,-0.0,507.20075894564127,249.41373346491292,1475.593606095704,99.90287121105035,562.9157590251539,-0.0,24.47538247571762,6395.695361081205,0.0,193.87793874185837,2279.4638628319008,-0.0,99.1801775364996,544.5927283229187,120.95763862956959,64.51074060243711,56.44689802713247,1138.6204182140852
1264,318.3625200677807,26551.62980516232,2273.9018158872004,11111.59385295663,-0.0,479.911704154871,382.3200515405591,1500.5847533889564,107.6522464831145,540.7902204636373,-0.0,23.5034019084706,6514.523504062353,0.0,197.3903437231873,2597.790159202454,-0.0,112.97819811717602,569.3492506780872,124.5961367368655,66.45127292632827,58.144863810537245,1171.991040065877
1265,368.64922425008706,27153.63981827152,2325.8806965669673,9449.018747189117,-0.0,407.99222355125846,641.5918241874544,1889.2626582814553,143.115576835755,700.3378798330841,-0.0,30.4290191403845,6348.198469959799,0.0,192.2947927756107,3025.0288554614767,-0.0,131.5213307225193,585.0818327589947,126.8809679584361,67.66984957783258,59.21111838060352,1153.717222735314
1266,567.9177986227701,27604.32587242092,2374.2992244683446,6148.278177043343,-0.0,265.35133158257406,2075.265119560216,2152.7259587017456,227.113407640768,440.5647033564878,-0.0,19.133076291860707,6192.662528782035,0.0,187.49315139949923,3984.567574877773,-0.0,173.15445561624097,592.6097437801039,127.96698360569692,68.24905792303836,59.71792568265856,1050.8291743216275
1267,1423.7994452361727,16698.988676570192,1509.1462349251688,5041.49502912453,-0.0,217.44493331032248,4171.044254014821,18.920635061106672,200.1560508920456,363.7638912415885,-0.0,15.791188019980837,6020.572229908434,0.0,182.19925929990868,4671.729902214704,-0.0,202.9228811959451,217.49205746988292,65.5965515522223,34.984827494518555,30.61172405770374,292.272700601728
1268,1715.340437203322,16381.649385056196,1510.951238949653,5102.35551057787,-0.0,220.45939263128554,4785.052555565775,0.0,228.66539839322527,278.67266476264126,-0.0,12.13221748079241,6240.937767601678,0.0,189.42352405839566,4530.645863973912,-0.0,197.42223331593303,228.7591402593272,67.84289598035524,36.182877856189464,31.660018124165777,294.6276708066123
1269,3049.729522187784,10448.470087200494,1102.2970461356372,5115.124794331581,-0.0,221.10507155321284,6244.23404563252,0.0,298.48880761362096,306.95674919777207,-0.0,13.370913388948349,6529.742572771076,0.0,198.2922566875307,4160.337653890087,-0.0,181.38702809617317,145.93107062698382,50.27482723568411,26.813241192364853,23.46158604331925,130.30373633108442
1270,3611.08651128984,9901.756514705581,1100.2992457068565,4409.148805113301,-0.0,191.15030798465716,6871.084790005299,0.0,328.96169798592246,179.0090065097096,-0.0,7.819888235287069,6959.0921966731685,0.0,211.89216022734365,3444.768076500498,-0.0,150.6651028019037,146.2082261305276,50.33846247620269,26.847179987308103,23.491282488894587,121.65384375748263
1271,4809.191274995474,7873.4855544632,1012.2555604324303,4318.396701086142,-0.0,187.34231900700772,13882.213476833555,0.0,664.8306943196478,132.3340467114689,-0.0,5.784477983131153,7540.126898343326,0.0,229.70541413390012,3010.0549234264504,-0.0,131.74121064374833,211.22814495627316,64.33094499709237,34.309837331782596,30.021107665309778,97.30601806394698
1272,5475.310780688073,6841.927471086074,973.6955030796631,4384.392425159475,-0.0,190.7051724991555,17318.724534868947,0.0,830.3323489954289,131.45498571741115,-0.0,5.763261477334831,8162.078091690897,0.0,249.2901120910577,1696.7252391068089,-0.0,74.48631663853229,248.83403678061848,71.75606222212816,38.26989985180169,33.48616237032649,88.82528967866521
1273,6069.320887397377,5996.920416854563,944.7130806227999,4420.988141380928,-0.0,192.63932134736967,17350.62169543642,0.0,832.3706154212664,134.4790823953569,-0.0,5.905100949332487,8791.787894690528,0.0,268.87086472320743,517.8075908426641,-0.0,22.7690513953932,241.24835317883912,70.29023242038384,37.48812395753805,32.802108462845794,82.6653157755949
1274,6551.0716832049875,5260.513506835644,916.4749055965776,4452.877740329391,-0.0,194.33977467387928,19641.01836485509,0.0,942.6472587369283,132.40684872694604,-0.0,5.819004825983074,9075.99237219024,0.0,277.7521753699717,292.2590322268074,-0.0,12.863931151828046,270.4961313549442,75.86231880411532,40.459903362194844,35.40241544192048,76.90836436058567
1275,6980.2876969306835,4696.141976367459,899.2182449934778,4490.052320935282,-0.0,196.27342401902078,18754.378907514667,0.0,900.4851252731388,135.66418514861886,-0.0,5.968827612510961,9256.356978006308,0.0,283.5252484954322,122.1293907373492,-0.0,5.381743849739968,253.54323559341583,72.65855556146471,38.75122963278118,33.907325928683534,73.69374552502568
1276,7459.314643875852,4252.851497863685,895.4926099338513,4513.021908071253,-0.0,197.53580467749902,21097.96329707595,0.0,1013.309307709359,132.90455483591748,-0.0,5.850323778296847,9492.6279701581,0.0,290.8771640733874,122.38283868839667,-0.0,5.396024515623049,293.9593881619281,80.18816910855625,42.767023524563335,37.42114558399293,73.16997578481575
1277,6209.064753599631,6385.773538931028,993.1889491669774,4535.4448995451185,-0.0,198.783910899411,20123.67788532107,0.0,966.8310374322872,136.6156180561885,-0.0,6.019019422523211,9597.223551128802,0.0,294.2869642512398,295.0099660078446,-0.0,13.018803978626021,315.4470114293079,84.0497357845551,44.82652575176272,39.22321003279239,95.21659630932616
1278,6076.515833271531,7316.815411877178,1062.5978248166628,4467.818573963851,-0.0,195.08553857301965,21982.204883636994,0.0,1055.517740175266,180.793773398972,-0.0,7.954207626093512,9334.98365067754,0.0,285.928067982955,1606.8176284067288,-0.0,70.80343435827457,384.08149988153065,95.83724786359942,51.113198860586344,44.72404900301306,112.16517302513162
1279,3249.285745819265,15109.560454288792,1537.1057843169142,4447.8509054656215,-0.0,194.04543712654808,13350.981249457918,0.0,641.0104391467156,164.28259047755148,-0.0,7.227018776730662,8907.548393321653,0.0,272.8138519603243,5428.117309048971,-0.0,239.13028489972922,440.1131410402805,104.94497097624593,55.97065118733114,48.97431978891478,295.5847587932516
1280,2358.645472112064,20167.291826127872,1897.844557236291,7306.854593141165,-0.0,316.7093025357463,10121.706038405831,0.0,484.95162194489484,344.004580746701,-0.0,15.05431243408605,8444.575997385007,0.0,257.5176142818604,5647.79836627443,-0.0,247.43695531693464,587.4306964226973,127.22032452338698,67.85083974580638,59.36948477758058,614.1571026279652
1281,1958.0850066975543,21629.082063074515,1989.3835047755272,8853.478397571706,-0.0,383.2787780602125,4729.7031729041755,919.4231582399772,281.5004238797618,579.9569943313996,-0.0,25.32808463508002,8395.429562316162,0.0,255.56018447018133,5372.833075608207,-0.0,234.8664687329039,555.7306034748826,122.60126467640121,65.38734116074733,57.21392351565391,751.9234610348251
1282,1756.9547798959845,22627.263624945193,2056.1161616170043,10033.443228681546,-0.0,434.1312032320889,3746.549687473044,851.6442500196122,230.19571710756003,624.4953648019349,-0.0,27.225355078681087,8454.486440918688,0.0,256.94813084152594,4671.4770142025,-0.0,203.84715138838098,579.7343675030788,126.10668387929044,67.25689806895491,58.84978581033555,866.6460062706961
1283,1564.7598732780543,23478.190511576147,2112.432292485207,11828.193062377059,-0.0,511.65080069891604,3062.0169732229497,758.7141057632757,191.80858320382177,637.1409163574087,-0.0,27.76106113794825,8328.632797330154,0.0,252.98973077066105,4221.12659999351,-0.0,184.0897516081736,618.1600950302999,131.61924191393646,70.1969290207661,61.42231289317034,1008.933101204293
1284,1344.3660352800362,24242.35753613042,2160.470696473702,12427.850690679654,-0.0,537.5558781634178,2299.8574142567404,1097.1715025123624,175.55230658106825,755.5734973003078,-0.0,32.911649176725525,8112.509204969826,0.0,246.35557775902845,3394.9485708654242,-0.0,148.00973632454782,632.5674582012056,133.6564654303382,71.28344822951368,62.37301720082448,1095.5126522370085
1285,1231.6228773711669,24925.134722580366,2208.032989982186,10746.352484157987,-0.0,464.68612588314573,2983.820549604596,1495.4230502121216,231.96110998853837,901.3372342132805,-0.0,39.23908054258505,8010.788911507974,0.0,243.13791678942647,2949.438237827033,-0.0,128.51089050205042,646.8148000031352,135.65590618027034,72.3498166294775,63.30608955079279,1071.578272253956
1286,1177.6246433737435,25595.396318452727,2257.2844516890646,12357.045297132325,-0.0,534.0134543326604,1931.3986639318032,1688.3410480323735,193.04279026135845,858.2814230606198,-0.0,37.343922176921076,8030.847473445714,0.0,243.61624429665682,2615.157658579518,-0.0,113.88036586234713,684.3248290619007,140.85110965757673,75.12059181737426,65.73051784020245,1215.4486553585002
1287,1153.4228118845408,26173.186422183575,2303.282043345408,11755.44078075389,-0.0,508.02331978707724,1877.47158641195,1364.8992119645397,171.13271374037296,563.0434803966034,-0.0,24.4910372071506,8010.559258430061,0.0,242.9302427425198,2285.6355023442734,-0.0,99.49997890689431,673.5420475593056,139.36761979531343,74.32939722416717,65.03822257114628,1244.9855862470242
1288,1216.233868139533,26693.037349115326,2349.257756728913,11133.959069853037,-0.0,481.0195965959358,2127.661400232758,1367.947104209815,183.1818714917539,544.0149378189458,-0.0,23.655572661208286,7992.581376508972,0.0,242.30006982968476,2606.412143099071,-0.0,113.4238670352216,697.7754339877741,142.69076229678072,76.10173989161636,66.58902240516436,1273.6905193294313
1289,1332.624472433913,27167.60792088462,2395.4355346376406,9471.501109020164,-0.0,409.0993414919108,2552.981046760561,1764.5734887346969,227.06802283940368,702.2485536059783,-0.0,30.529034079989163,7729.826511927411,0.0,234.27920315372958,3035.710311843171,-0.0,132.07289897903595,714.623580706761,144.97851139308156,77.32187274297685,67.65663865010474,1246.5276100374306
1290,1459.8895835325818,27666.123794343985,2443.3281752488906,6166.76891766595,-0.0,266.25393446814144,3810.225518174127,2072.3186751922503,305.3146563121677,442.25064731317343,-0.0,19.218403523055272,7335.157033112797,0.0,222.22902833471755,4000.1996403984867,-0.0,173.9598922161908,712.0187348902462,144.62599343737187,77.13386316659833,67.49213027077354,1137.201299355672
1291,2299.6799911251437,17052.45362868169,1601.134257259333,5053.019624188293,-0.0,218.02279792909476,5483.43694328059,15.444277956749929,262.649487163048,362.5325540183426,-0.0,15.74661667330891,6929.745935327238,0.0,209.83804495648627,4688.233862521566,-0.0,203.77007324018757,278.5987459258926,77.3698068237965,41.26389697269146,36.10590985110504,342.35086082250797
1292,2504.0444376406135,16673.62451693268,1591.7125233010966,5118.163563813689,-0.0,221.24762000575964,5847.8856731404085,0.0,279.5194175865902,280.3868603187497,-0.0,12.212612982617788,6953.689392494212,0.0,211.15253245480233,4542.817446121324,-0.0,198.0582618632403,280.9848301752213,77.81093911840809,41.49916752981765,36.31177158859044,338.6844676187049
1293,4047.180828380237,10696.247874139806,1193.6742824625276,5132.6651700182565,-0.0,221.95603348990335,6959.780847831484,0.0,332.7519739109362,309.05676782042394,-0.0,13.467303231810325,6955.436584404073,0.0,211.29271909311026,4168.85729315873,-0.0,181.83272469493497,179.99121867894473,57.821091550487665,30.837915493593417,26.983176056894248,159.8883793531882
1294,4555.104651182278,10114.896585834764,1185.2494577268658,4423.416489048978,-0.0,191.89202043012244,7377.225395787021,0.0,353.2397234908598,178.6690386333613,-0.0,7.807088222002092,7205.049328193169,0.0,219.43205429819577,3449.0103893720748,-0.0,150.88978815380696,174.05266663158818,56.542177377585546,30.15582793471229,26.386349442873254,147.8235091938234
1295,5718.179194425193,8114.506357313307,1097.0612966845395,4337.67540962572,-0.0,188.29246596362995,13895.989447149737,0.0,665.5547634774421,130.69915767051236,-0.0,5.71405291257426,7599.303085264464,0.0,231.54496056440817,3012.3912915796886,-0.0,131.8640187189086,236.6139152461596,69.38713071332715,37.00646971377448,32.380660999552674,119.98362714694944
1296,6253.041971610261,7097.621675149665,1050.5012643992552,4392.703308760283,-0.0,191.1626806155929,17117.987496199312,0.0,820.715263993695,133.4579623417523,-0.0,5.8506606589814,8125.333667560295,0.0,248.15291950564196,1696.1229984288696,-0.0,74.451328860181,269.36378746552833,75.65045556821183,40.346909636379635,35.30354593183218,107.96388826199922
1297,6665.040370392316,6303.329648098834,1013.0045934283743,4426.540347452418,-0.0,192.9417592140621,16782.826170644097,0.0,805.0978343423436,131.96094190862448,-0.0,5.793438652420217,8610.337448667078,0.0,263.28127720856276,517.3690442730808,-0.0,22.744380918765092,250.80095524225885,72.13369822044575,38.47130571757107,33.66239250287468,98.76730981829604
1298,6981.506862025492,5681.308703396866,982.869235331612,4458.616485856285,-0.0,194.59469478851372,18628.736854434508,0.0,893.970620597654,134.94227442476668,-0.0,5.928438053724185,8732.36511309542,0.0,267.1634368654156,291.8238298631382,-0.0,12.83964281969931,270.4420518298087,75.85220717486163,40.45451049325954,35.39769668160209,91.81531774438832
1299,7187.111280906972,5199.71476116662,956.855989246572,4480.108644611808,-0.0,195.76853445688928,17233.96559468552,0.0,827.3324969409948,132.47895203919296,-0.0,5.825605978878973,8700.413401602184,0.0,266.38428134656095,121.88903843629134,-0.0,5.367902977764346,239.7994565102215,70.00851581987486,37.33787510393325,32.670640715941595,86.03041469684153
1300,7409.86788784606,4754.384438413605,934.6943617947155,4495.480788513493,-0.0,196.61406307008824,18779.77746274167,0.0,901.7301353791956,135.82755830507762,-0.0,5.974608979041132,8676.147792467633,0.0,265.70361710459474,122.04675886029482,-0.0,5.3767527543259,256.11251103541287,73.14858629873551,39.0125793593256,34.1360069394099,81.26701638922145
1301,6034.943391889091,6906.427856309341,1024.8299604191914,4519.821324891414,-0.0,197.87336335676687,17632.808909902546,0.0,846.8764977312209,132.66699124240364,-0.0,5.839744366785757,8654.543915600068,0.0,265.1918500947853,293.960349196547,-0.0,12.95943525483389,268.40900827757974,75.47158416409862,40.25151155418591,35.22007260991269,102.8959258685186
1302,5721.303908184436,7792.818711443459,1077.2490632102792,4444.527124096761,-0.0,193.870867153196,18968.301704567162,0.0,910.4335436782676,180.79829686255212,-0.0,7.946261424163934,8238.366887696988,0.0,252.13230685400845,1600.2806720301614,-0.0,70.43564897397322,311.97863199810644,83.43250964416647,44.497338476888785,38.935171167277694,115.87174373603499
1303,2844.8908586553453,15534.915892290886,1542.4910534583446,4421.03504483724,-0.0,192.66252800641814,11360.364856326745,0.0,545.1878325076352,166.05833564245086,-0.0,7.296861745685332,7679.9420771369805,0.0,235.0022481348841,5403.689435181185,-0.0,237.75894847413613,374.31277228228896,94.20526421508083,50.24280758137644,43.962456633704385,297.7157367776645
1304,2035.2401534285566,20644.148986311287,1912.4606819437752,7280.538371092953,-0.0,315.3494376250881,8553.102619682613,0.0,409.59368645745514,339.97952988647495,-0.0,14.86285514292267,7195.125911970615,0.0,219.21886934558836,5620.680154290751,-0.0,245.9643538207928,521.6953171506741,117.54298083228772,62.68958977722011,54.85339105506761,625.474096992896
1305,1620.3225064522348,22090.84250767933,2001.5227974996724,8823.647113950214,-0.0,381.77792665090567,3406.0183482927514,911.9742604878651,217.55444969152668,578.9473961485838,-0.0,25.261185359611066,7138.225786694508,0.0,217.11232523346922,5348.471668849593,-0.0,233.56154047578505,496.7631584957731,113.76752955628339,60.67601576335114,53.09151379293224,762.333530103724
1306,1256.5186145620596,23146.025315566105,2061.4750407600764,10000.244918374801,-0.0,432.4685471064264,1769.7162550747944,846.0604662856019,135.1917220097579,621.1127373710401,-0.0,27.054690703517075,6945.056129840273,0.0,210.90243564572245,4650.184946518011,-0.0,202.71907283208571,494.13683559422594,113.36619253900237,60.461969354134595,52.90422318486777,870.7067841166249
1307,895.2194512694391,24061.404114959307,2110.725535418652,11783.403201604635,-0.0,509.4002428429985,785.8943988159214,775.3987494652214,83.86154464676518,635.4759657527178,-0.0,27.659412287635938,6556.509788980864,0.0,198.95818262460378,4197.17858485875,-0.0,182.82711744419578,511.89474039265326,116.0662231692957,61.90198569029104,54.164237479004655,1004.5135651807473
1308,416.523293537609,25099.208567702077,2163.190381925907,12372.214695367715,-0.0,534.7695624038146,120.39337681565274,1146.895194029168,74.18833633517076,750.2188169603348,-0.0,32.63962881390568,5894.268386158603,0.0,178.78673804183055,3372.8551500161198,-0.0,146.8484794031418,518.9994834875736,117.13769975494284,62.47343986930285,54.66425988564001,1095.7061096837283
1309,204.01832287212844,26046.86110730673,2225.1091134940966,10687.856042541422,-0.0,461.7562493866855,111.85837541680554,1586.5361077737823,99.91147193672829,896.0234507096035,-0.0,38.955697928153306,5448.883403456378,0.0,165.16198947850336,2927.0137059929293,-0.0,127.33771186330351,514.5139459157631,116.46180271588162,62.11296144847019,54.34884126741141,1089.2151015592365
1310,85.55610589186598,27113.196192075167,2302.0195105639073,12275.14831232047,-0.0,529.9632993004165,0.0,1786.4861553474097,106.33071695488593,850.2247315885137,-0.0,36.93446650940742,5035.535685946234,0.0,152.50709774154055,2590.9770167492866,-0.0,112.6215588053636,573.8006214119291,125.24471742100839,66.79718262453781,58.44753479647057,1270.668078879097
1311,10.802831159434273,28077.00728145887,2376.1292073756326,11676.216898484901,-0.0,504.07379480135523,0.0,1488.8604298559912,88.57968414430579,559.0962922350002,-0.0,24.28198800891669,4725.257920300226,0.0,143.0745296179762,2264.457196570971,-0.0,98.39947330145529,574.0337918204434,125.27864486704769,66.81527726242543,58.463367604622256,1340.6382638478997
1312,0.0,29002.468503034692,2449.9327842572916,11050.522322784374,-0.0,476.8834268216629,0.0,1519.5542144244016,90.30619422386548,537.5674712494728,-0.0,23.336689601024677,4529.2619483866065,0.0,137.07306966600197,2579.9461629885773,-0.0,112.05275928743553,600.3161307002504,129.0739942933577,68.83946362312412,60.23453067023361,1410.9276830059687
