,Zone0_EFT[C],Zone0_ExFT[C],Zone0_CNT[C],Zone1_EFT[C],Zone1_ExFT[C],Zone1_CNT[C],Zone2_EFT[C],Zone2_ExFT[C],Zone2_CNT[C],Zone3_EFT[C],Zone3_ExFT[C],Zone3_CNT[C],Zone4_EFT[C],Zone4_ExFT[C],Zone4_CNT[C],Zone5_EFT[C],Zone5_ExFT[C],Zone5_CNT[C],GHX0_EFT[C],GHX0_MFT[C],GHX0_q_ghe[W/m],GHX0_ExFT[C],GHX0_CNT[C],GHX1_EFT[C],GHX1_MFT[C],GHX1_q_ghe[W/m],GHX1_ExFT[C],GHX1_CNT[C],GHX2_EFT[C],GHX2_MFT[C],GHX2_q_ghe[W/m],GHX2_ExFT[C],GHX2_CNT[C]
64,5.859676,12.010051,12.010051,5.859676,1.419079,10.133730,5.859676,6.671188,9.798088,5.859676,1.419079,9.735752,5.859676,2.794070,8.507252,5.859676,1.419079,8.306278,8.306278,7.082977,6.414998,5.859676,5.859676,8.306278,7.082981,6.414974,5.859685,5.859679,8.306278,7.082971,6.415026,5.859665,5.859676
65,5.943905,12.043566,12.043566,5.943905,1.491929,10.443879,5.943905,6.739523,9.990075,5.943905,1.491929,9.910301,5.943905,2.870158,8.707397,5.943905,1.491929,8.474267,8.474267,7.209086,6.774739,5.943905,5.943905,8.474267,7.209091,6.774714,5.943915,5.943908,8.474267,7.209081,6.774769,5.943894,5.943905
66,6.005530,12.079875,12.079875,6.005530,1.544560,11.001082,6.005530,6.379641,10.261003,6.005530,1.544560,10.209618,6.005530,2.925327,9.012842,6.005530,1.544560,8.697058,8.697058,7.351294,7.258195,6.005530,6.005530,8.697058,7.351299,7.258168,6.005540,6.005534,8.697058,7.351288,7.258226,6.005519,6.005530
67,6.263580,11.640032,11.640032,6.263580,1.790261,10.395070,6.263580,3.221642,8.972661,6.263580,1.790261,8.922817,6.263580,3.175087,7.701888,6.263580,1.790261,7.315612,7.315612,6.789596,2.154924,6.263580,6.263580,7.315612,6.789599,2.154915,6.263585,6.263582,7.315612,6.789594,2.154936,6.263575,6.263580
68,6.154942,11.422564,11.422564,6.154942,1.662162,10.203020,6.154942,3.069424,8.712405,6.154942,1.662162,8.676046,6.154942,3.051621,7.487229,6.154942,1.662162,7.130317,7.130317,6.642629,2.022732,6.154942,6.154942,7.130317,6.642631,2.022724,6.154946,6.154943,7.130317,6.642627,2.022742,6.154937,6.154942
69,6.430222,10.173162,10.173162,6.430222,1.939420,8.853928,6.430222,3.346771,7.246509,6.430222,1.939420,7.211764,6.430222,3.329315,6.282432,6.430222,1.939420,6.013412,6.013412,6.221817,-0.784719,6.430222,6.430222,6.013412,6.221817,-0.784719,6.430222,6.430222,6.013412,6.221817,-0.784718,6.430222,6.430222
70,6.322008,9.621829,9.621829,6.322008,1.810259,8.547460,6.322008,3.222816,6.896393,6.322008,1.810259,6.877728,6.322008,3.205135,5.973819,6.322008,1.810259,5.764223,5.764223,6.043115,-1.049175,6.322008,6.322008,5.764223,6.043115,-1.049174,6.322007,6.322007,5.764223,6.043116,-1.049177,6.322009,6.322008
71,6.403740,8.513458,8.513458,6.403740,1.899165,7.569789,6.403740,3.310049,5.445097,6.403740,1.899165,5.437463,6.403740,3.292497,4.975208,6.403740,1.899165,4.865064,4.865064,5.634402,-3.552966,6.403740,6.403740,4.865064,5.634400,-3.552957,6.403736,6.403739,4.865064,5.634405,-3.552977,6.403745,6.403740
72,6.265318,7.656428,7.656428,6.265318,1.757396,6.801200,6.265318,3.168835,4.754418,6.265318,1.757396,4.748843,6.265318,3.151101,4.414890,6.265318,1.757396,4.366714,4.366714,5.316016,-4.817271,6.265318,6.265318,4.366714,5.316013,-4.817256,6.265312,6.265316,4.366714,5.316019,-4.817288,6.265325,6.265318
73,6.139099,7.021988,7.021988,6.139099,1.646597,6.238264,6.139099,3.053752,4.445011,6.139099,1.646597,4.439726,6.139099,3.035931,4.131662,6.139099,1.646597,4.117859,4.117859,5.128479,-5.118295,6.139099,6.139099,4.117859,5.128476,-5.118279,6.139093,6.139097,4.117859,5.128483,-5.118314,6.139107,6.139099
74,6.017623,6.498649,6.498649,6.017623,1.539367,5.774069,6.017623,2.942539,4.106635,6.017623,1.539367,4.102058,6.017623,2.924632,3.851244,6.017623,1.539367,3.844320,3.844320,4.930971,-5.782681,6.017623,6.017623,3.844320,4.930968,-5.782661,6.017616,6.017621,3.844320,4.930976,-5.782703,6.017631,6.017623
75,5.939002,6.068230,6.068230,5.939002,1.473429,5.396542,5.939002,2.873107,3.943997,5.939002,1.473429,3.939492,5.939002,2.855161,3.700605,5.939002,1.473429,3.697716,3.697716,4.818359,-5.833506,5.939002,5.939002,3.697716,4.818355,-5.833487,5.938995,5.938999,3.697716,4.818363,-5.833528,5.939011,5.939002
76,5.836272,5.614314,5.614314,5.836272,1.380318,5.003285,5.836272,2.777248,3.675330,5.836272,1.380318,3.671365,5.836272,2.759219,3.478096,5.836272,1.380318,3.475516,3.475516,4.655894,-6.491325,5.836272,5.836272,3.475516,4.655890,-6.491303,5.836264,5.836269,3.475516,4.655899,-6.491350,5.836281,5.836272
77,5.682045,6.788022,6.788022,5.682045,1.239211,6.025902,5.682045,2.632356,4.080156,5.682045,1.239211,4.075274,5.682045,2.614196,3.761775,5.682045,1.239211,3.754426,3.754426,4.718235,-5.303601,5.682045,5.682045,3.754426,4.718232,-5.303582,5.682038,5.682043,3.754426,4.718239,-5.303622,5.682053,5.682045
78,5.595814,7.177577,7.177577,5.595814,1.168746,6.391797,5.595814,2.557531,4.148226,5.595814,1.168746,4.141823,5.595814,2.539341,3.821078,5.595814,1.168746,3.781996,3.781996,4.688905,-5.370960,5.595814,5.595814,3.781996,4.688902,-5.370941,5.595807,5.595811,3.781996,4.688909,-5.370982,5.595821,5.595814
79,5.365357,9.835008,9.835008,5.365357,0.952067,8.927206,5.365357,2.336721,6.273463,5.365357,0.952067,6.261758,5.365357,2.318306,5.421460,5.365357,0.952067,5.184818,5.184818,5.275087,-0.503155,5.365357,5.365357,5.184818,5.275087,-0.503152,5.365356,5.365357,5.184818,5.275088,-0.503158,5.365359,5.365357
80,5.427632,10.733632,10.733632,5.427632,1.032737,9.391453,5.427632,2.412576,7.256244,5.427632,1.032737,7.229524,5.427632,2.394341,6.278278,5.427632,1.032737,6.000202,6.000202,5.713917,1.701968,5.427632,5.427632,6.000202,5.713918,1.701962,5.427634,5.427632,6.000202,5.713916,1.701975,5.427629,5.427632
81,5.497948,10.999220,10.999220,5.497948,1.095709,9.445681,5.497948,3.570795,8.245999,5.497948,1.095709,8.190666,5.497948,2.459474,7.010109,5.497948,1.095709,6.694129,6.694129,6.096039,3.384493,5.497948,5.497948,6.694129,6.096041,3.384480,5.497953,5.497950,6.694129,6.096036,3.384507,5.497943,5.497948
82,5.623338,11.288026,11.288026,5.623338,1.211557,9.573043,5.623338,3.832510,8.654242,5.623338,1.211557,8.591356,5.623338,2.578237,7.360576,5.623338,1.211557,7.068496,7.068496,6.345917,4.025599,5.623338,5.623338,7.068496,6.345920,4.025583,5.623343,5.623339,7.068496,6.345914,4.025616,5.623331,5.623338
83,5.720545,11.537850,11.537850,5.720545,1.295199,9.581562,5.720545,4.135420,8.917019,5.720545,1.295199,8.851523,5.720545,2.665752,7.633737,5.720545,1.295199,7.358884,7.358884,6.539714,4.518625,5.720545,5.720545,7.358884,6.539718,4.518607,5.720551,5.720547,7.358884,6.539711,4.518644,5.720538,5.720545
84,5.772631,11.727025,11.727025,5.772631,1.337407,9.696728,5.772631,5.421923,9.263733,5.772631,1.337407,9.183444,5.772631,2.710711,7.961754,5.772631,1.337407,7.727259,7.727259,6.749945,5.310349,5.772631,5.772631,7.727259,6.749948,5.310329,5.772638,5.772633,7.727259,6.749941,5.310372,5.772622,5.772631
85,5.851593,11.883281,11.883281,5.851593,1.409693,10.093154,5.851593,5.800193,9.551964,5.851593,1.409693,9.455138,5.851593,2.784997,8.242066,5.851593,1.409693,8.032747,8.032747,6.942170,5.960205,5.851593,5.851593,8.032747,6.942174,5.960182,5.851601,5.851595,8.032747,6.942165,5.960230,5.851583,5.851593
86,5.936565,12.026187,12.026187,5.936565,1.485490,10.032769,5.936565,7.218917,9.754616,5.936565,1.485490,9.661992,5.936565,2.863461,8.451373,5.936565,1.485490,8.262118,8.262118,7.099341,6.362705,5.936565,5.936565,8.262118,7.099346,6.362681,5.936573,5.936568,8.262118,7.099336,6.362732,5.936555,5.936565
87,6.001796,12.115245,12.115245,6.001796,1.541565,10.226935,6.001796,6.846501,9.926112,6.001796,1.541565,9.863576,6.001796,2.922127,8.626930,6.001796,1.541565,8.456642,8.456642,7.229219,6.636274,6.001796,6.001796,8.456642,7.229223,6.636250,6.001805,6.001799,8.456642,7.229214,6.636302,6.001786,6.001796
88,6.088501,12.199857,12.199857,6.088501,1.620251,10.419582,6.088501,6.658638,10.064583,6.088501,1.620251,10.004687,6.088501,3.003179,8.780653,6.088501,1.620251,8.586377,8.586377,7.337439,6.823464,6.088501,6.088501,8.586377,7.337444,6.823438,6.088510,6.088504,8.586377,7.337434,6.823492,6.088491,6.088501
89,6.164595,12.235091,12.235091,6.164595,1.686752,10.710698,6.164595,6.790873,10.240715,6.164595,1.686752,10.163929,6.164595,3.072410,8.974946,6.164595,1.686752,8.748524,8.748524,7.456559,7.175560,6.164595,6.164595,8.748524,7.456564,7.175533,6.164604,6.164598,8.748524,7.456554,7.175590,6.164584,6.164595
90,6.217228,12.269724,12.269724,6.217228,1.731354,11.240232,6.217228,6.500723,10.502216,6.217228,1.731354,10.452637,6.217228,3.119256,9.277564,6.217228,1.731354,8.969476,8.969476,7.593352,7.667450,6.217228,6.217228,8.969476,7.593357,7.667422,6.217238,6.217231,8.969476,7.593346,7.667482,6.217216,6.217228
91,6.423909,11.818680,11.818680,6.423909,1.927875,10.635790,6.423909,3.363399,9.253283,6.423909,1.927875,9.204632,6.423909,3.319091,8.003436,6.423909,1.927875,7.618941,7.618941,7.021425,2.521488,6.423909,6.423909,7.618941,7.021427,2.521478,6.423913,6.423910,7.618941,7.021422,2.521500,6.423903,6.423909
92,6.307854,11.586112,11.586112,6.307854,1.797035,10.420399,6.307854,3.209320,8.983350,6.307854,1.797035,8.947611,6.307854,3.191626,7.785693,6.307854,1.797035,7.427030,7.427030,6.867442,2.371379,6.307854,6.307854,7.427030,6.867444,2.371371,6.307858,6.307856,7.427030,6.867440,2.371389,6.307850,6.307854
93,6.555430,10.394194,10.394194,6.555430,2.047981,9.134942,6.555430,3.459950,7.567389,6.555430,2.047981,7.532647,6.555430,3.442572,6.607313,6.555430,2.047981,6.330064,6.330064,6.442747,-0.431697,6.555430,6.555430,6.330064,6.442747,-0.431697,6.555430,6.555430,6.330064,6.442747,-0.431696,6.555430,6.555430
94,6.429298,9.930091,9.930091,6.429298,1.903802,8.880331,6.429298,3.320151,7.277639,6.429298,1.903802,7.258243,6.429298,3.302543,6.346036,6.429298,1.903802,6.122373,6.122373,6.275836,-0.576852,6.429298,6.429298,6.122373,6.275836,-0.576851,6.429298,6.429298,6.122373,6.275836,-0.576853,6.429299,6.429298
95,6.532071,9.049746,9.049746,6.532071,2.014729,8.088821,6.532071,3.429212,5.953883,6.532071,2.014729,5.945120,6.532071,3.411761,5.426611,6.532071,2.014729,5.298549,5.298549,5.915310,-2.716441,6.532071,6.532071,5.298549,5.915308,-2.716434,6.532068,6.532070,5.298549,5.915312,-2.716450,6.532075,6.532071
96,6.434594,8.458946,8.458946,6.434594,1.910979,7.533550,6.434594,3.326857,5.356851,6.434594,1.910979,5.350014,6.434594,3.309262,4.942331,6.434594,1.910979,4.882460,4.882460,5.658527,-3.612013,6.434594,6.434594,4.882460,5.658525,-3.612002,6.434590,6.434593,4.882460,5.658530,-3.612026,6.434600,6.434594
97,6.343061,7.966068,7.966068,6.343061,1.830364,7.075920,6.343061,3.243215,5.096184,6.343061,1.830364,5.089328,6.343061,3.225555,4.694393,6.343061,1.830364,4.676726,4.676726,5.509894,-3.792924,6.343061,6.343061,4.676726,5.509891,-3.792912,6.343056,6.343059,4.676726,5.509897,-3.792938,6.343067,6.343061
98,6.262983,7.515036,7.515036,6.262983,1.760387,6.670139,6.262983,3.170441,4.751279,6.262983,1.760387,4.745438,6.262983,3.152727,4.416198,6.262983,1.760387,4.407360,4.407360,5.335172,-4.432436,6.262983,6.262983,4.407360,5.335169,-4.432421,6.262977,6.262981,4.407360,5.335175,-4.432452,6.262990,6.262983
99,6.200603,7.111249,7.111249,6.200603,1.706641,6.308946,6.200603,3.114312,4.588610,6.200603,1.706641,4.582774,6.200603,3.096559,4.263311,6.200603,1.706641,4.259628,4.259628,5.230116,-4.530925,6.200603,6.200603,4.259628,5.230113,-4.530911,6.200597,6.200601,4.259628,5.230119,-4.530942,6.200610,6.200603
100,6.132934,6.729065,6.729065,6.132934,1.646217,5.965836,6.132934,3.051851,4.314376,6.132934,1.646217,4.309225,6.132934,3.034047,4.043468,6.132934,1.646217,4.040160,4.040160,5.086547,-5.105319,6.132934,6.132934,4.040160,5.086544,-5.105302,6.132928,6.132932,4.040160,5.086551,-5.105338,6.132942,6.132934
101,5.954645,7.980546,7.980546,5.954645,1.478629,7.060570,5.954645,2.881078,4.817385,5.954645,1.478629,4.810962,5.954645,2.863104,4.402807,5.954645,1.478629,4.393221,4.393221,5.173933,-3.801366,5.954645,5.954645,4.393221,5.173930,-3.801353,5.954639,5.954643,4.393221,5.173936,-3.801381,5.954651,5.954645
102,5.897240,8.299816,8.299816,5.897240,1.438273,7.371020,5.897240,2.836125,4.884076,5.897240,1.438273,4.875748,5.897240,2.818158,4.475100,5.897240,1.438273,4.424483,4.424483,5.160862,-3.841352,5.897240,5.897240,4.424483,5.160859,-3.841339,5.897235,5.897239,4.424483,5.160865,-3.841368,5.897246,5.897240
103,5.578452,10.534758,10.534758,5.578452,1.133124,9.573846,5.578452,2.526712,7.069981,5.578452,1.133124,7.055966,5.578452,2.508410,6.146926,5.578452,1.133124,5.857236,5.857236,5.717844,0.709037,5.578452,5.578452,5.857236,5.717844,0.709036,5.578452,5.578452,5.857236,5.717844,0.709038,5.578451,5.578452
104,5.638421,11.229270,11.229270,5.638421,1.219217,9.861525,5.638421,2.605989,7.949710,5.638421,1.219217,7.919360,5.638421,2.587894,6.950569,5.638421,1.219217,6.627226,6.627226,6.132824,2.755062,5.638421,5.638421,6.627226,6.132825,2.755054,5.638424,5.638422,6.627226,6.132822,2.755072,5.638418,5.638421
105,5.691303,11.429008,11.429008,5.691303,1.265439,9.852870,5.691303,4.092820,8.889212,5.691303,1.265439,8.828187,5.691303,2.636032,7.644198,5.691303,1.265439,7.286135,7.286135,6.488719,4.284432,5.691303,5.691303,7.286135,6.488722,4.284418,5.691309,5.691305,7.286135,6.488716,4.284449,5.691297,5.691303
106,5.789490,11.684591,11.684591,5.789490,1.356354,9.945309,5.789490,4.660877,9.333009,5.789490,1.356354,9.262858,5.789490,2.729169,8.017065,5.789490,1.356354,7.682715,7.682715,6.736103,4.980108,5.789490,5.789490,7.682715,6.736106,4.980090,5.789497,5.789493,7.682715,6.736099,4.980128,5.789483,5.789490
107,5.863525,11.933901,11.933901,5.863525,1.419834,9.943301,5.863525,5.631079,9.623933,5.863525,1.419834,9.550231,5.863525,2.795643,8.332042,5.863525,1.419834,8.013264,8.013264,6.938395,5.566379,5.863525,5.863525,8.013264,6.938398,5.566359,5.863532,5.863527,8.013264,6.938390,5.566402,5.863516,5.863525
108,5.918285,12.129717,12.129717,5.918285,1.466669,10.067471,5.918285,7.461758,9.889279,5.918285,1.466669,9.801769,5.918285,2.844720,8.645998,5.918285,1.466669,8.378550,8.378550,7.148417,6.344762,5.918285,5.918285,8.378550,7.148422,6.344740,5.918294,5.918288,8.378550,7.148412,6.344788,5.918275,5.918285
109,5.985799,12.265502,12.265502,5.985799,1.527591,10.451563,5.985799,7.621850,10.191979,5.985799,1.527591,10.086187,5.985799,2.907576,8.948655,5.985799,1.527591,8.708902,8.708902,7.347351,7.048518,5.985799,5.985799,8.708902,7.347355,7.048493,5.985809,5.985803,8.708902,7.347345,7.048546,5.985788,5.985799
110,6.083483,12.414602,12.414602,6.083483,1.616759,10.391724,6.083483,9.632566,10.337260,6.083483,1.616759,10.237587,6.083483,2.999275,9.117123,6.083483,1.616759,8.903576,8.903576,7.493530,7.356178,6.083483,6.083483,8.903576,7.493534,7.356152,6.083493,6.083487,8.903576,7.493524,7.356207,6.083472,6.083483
111,6.169084,12.470151,12.470151,6.169084,1.691555,10.559315,6.169084,8.575967,10.421290,6.169084,1.691555,10.355289,6.169084,3.077148,9.199983,6.169084,1.691555,9.012873,9.012873,7.590979,7.405977,6.169084,6.169084,9.012873,7.590984,7.405951,6.169094,6.169087,9.012873,7.590973,7.406007,6.169072,6.169084
112,6.257566,12.523198,12.523198,6.257566,1.770210,10.730231,6.257566,7.967913,10.516038,6.257566,1.770210,10.453416,6.257566,3.158631,9.308332,6.257566,1.770210,9.097614,9.097614,7.677590,7.518700,6.257566,6.257566,9.097614,7.677595,7.518673,6.257576,6.257569,9.097614,7.677584,7.518731,6.257554,6.257566
113,6.319418,12.542228,12.542228,6.319418,1.822712,11.011668,6.319418,7.975436,10.712437,6.319418,1.822712,10.631696,6.319418,3.213742,9.508650,6.319418,1.822712,9.262522,9.262522,7.790970,7.916846,6.319418,6.319418,9.262522,7.790976,7.916818,6.319429,6.319422,9.262522,7.790964,7.916878,6.319406,6.319418
114,6.367844,12.565585,12.565585,6.367844,1.864464,11.536490,6.367844,7.324994,10.971615,6.367844,1.864464,10.919637,6.367844,3.257366,9.809605,6.367844,1.864464,9.476408,9.476408,7.922126,8.420377,6.367844,6.367844,9.476408,7.922131,8.420347,6.367855,6.367847,9.476408,7.922119,8.420411,6.367831,6.367844
115,6.551711,12.193420,12.193420,6.551711,2.039164,10.983894,6.551711,3.490199,9.768340,6.551711,2.039164,9.715486,6.551711,3.435043,8.525739,6.551711,2.039164,8.096612,8.096612,7.324162,3.114686,6.551711,6.551711,8.096612,7.324165,3.114675,6.551717,6.551713,8.096612,7.324159,3.114699,6.551705,6.551711
116,6.430559,11.965781,11.965781,6.430559,1.905351,10.768862,6.430559,3.321628,9.475088,6.430559,1.905351,9.436260,6.430559,3.304023,8.278741,6.430559,1.905351,7.879623,7.879623,7.155091,2.934361,6.430559,6.430559,7.879623,7.155093,2.934352,6.430563,6.430560,7.879623,7.155088,2.934372,6.430553,6.430559
117,6.678552,10.988560,10.988560,6.678552,2.157145,9.635951,6.678552,3.573013,8.105021,6.678552,2.157145,8.065796,6.678552,3.555721,7.093217,6.678552,2.157145,6.775474,6.775474,6.727013,0.175276,6.678552,6.678552,6.775474,6.727013,0.175274,6.678553,6.678552,6.775474,6.727012,0.175278,6.678550,6.678552
118,6.548691,10.547744,10.547744,6.548691,2.009313,9.409648,6.548691,3.429503,7.803471,6.548691,2.009313,7.781573,6.548691,3.411983,6.812663,6.548691,2.009313,6.557205,6.557205,6.552948,0.015141,6.548690,6.548690,6.557205,6.552948,0.015140,6.548691,6.548691,6.557205,6.552948,0.015141,6.548690,6.548691
119,6.693782,9.694221,9.694221,6.693782,2.161735,8.645821,6.693782,3.580384,6.404685,6.693782,2.161735,6.394804,6.693782,3.563066,5.829750,6.693782,2.161735,5.684869,5.684869,6.189326,-2.110162,6.693782,6.693782,5.684869,6.189324,-2.110156,6.693779,6.693781,5.684869,6.189327,-2.110169,6.693785,6.693782
120,6.609937,9.079517,9.079517,6.609937,2.067591,8.073562,6.609937,3.488686,5.754441,6.609937,2.067591,5.746839,6.609937,3.471227,5.300428,6.609937,2.067591,5.233797,5.233797,5.921867,-3.064653,6.609937,6.609937,5.233797,5.921865,-3.064643,6.609933,6.609936,5.233797,5.921870,-3.064664,6.609942,6.609937
121,6.516273,8.544213,8.544213,6.516273,1.983710,7.580219,6.516273,3.402078,5.453877,6.516273,1.983710,5.446380,6.516273,3.384545,5.016091,6.516273,1.983710,4.996756,4.996756,5.756515,-3.340108,6.516273,6.516273,4.996756,5.756512,-3.340097,6.516268,6.516271,4.996756,5.756517,-3.340120,6.516279,6.516273
122,6.439098,8.056964,8.056964,6.439098,1.916730,7.139904,6.439098,3.332297,5.065810,6.439098,1.916730,5.059510,6.439098,3.314713,4.703524,6.439098,1.916730,4.693988,4.693988,5.566543,-4.045399,6.439098,6.439098,4.693988,5.566540,-4.045386,6.439092,6.439096,4.693988,5.566546,-4.045415,6.439105,6.439098
123,6.367963,7.604741,7.604741,6.367963,1.854204,6.739883,6.367963,3.267386,4.876860,6.367963,1.854204,4.870640,6.367963,3.249752,4.527235,6.367963,1.854204,4.523308,4.523308,5.445636,-4.210647,6.367963,6.367963,4.523308,5.445633,-4.210633,6.367957,6.367961,4.523308,5.445639,-4.210663,6.367970,6.367963
124,6.295804,7.186697,7.186697,6.295804,1.790162,6.368137,6.295804,3.201079,4.575696,6.295804,1.790162,4.570259,6.295804,3.183392,4.286412,6.295804,1.790162,4.282913,4.282913,5.289359,-4.822509,6.295804,6.295804,4.282913,5.289355,-4.822492,6.295798,6.295802,4.282913,5.289363,-4.822527,6.295812,6.295804
125,6.103815,8.387354,8.387354,6.103815,1.609622,7.427667,6.103815,3.017137,5.070793,6.103815,1.609622,5.064093,6.103815,2.999266,4.641609,6.103815,1.609622,4.631544,4.631544,5.367679,-3.532918,6.103815,6.103815,4.631544,5.367677,-3.532906,6.103810,6.103813,4.631544,5.367682,-3.532933,6.103821,6.103815
126,6.044203,8.667230,8.667230,6.044203,1.568292,7.704669,6.044203,2.970908,5.119375,6.044203,1.568292,5.110739,6.044203,2.953044,4.702617,6.044203,1.568292,4.649666,4.649666,5.346934,-3.584158,6.044203,6.044203,4.649666,5.346932,-3.584145,6.044198,6.044202,4.649666,5.346937,-3.584173,6.044209,6.044203
127,5.710144,10.761270,10.761270,5.710144,1.248462,9.800626,5.710144,2.646630,7.271466,5.710144,1.248462,7.257391,5.710144,2.628417,6.374640,5.710144,1.248462,6.077903,6.077903,5.894024,0.932522,5.710144,5.710144,6.077903,5.894024,0.932521,5.710144,5.710144,6.077903,5.894023,0.932522,5.710144,5.710144
128,5.768335,11.402483,11.402483,5.768335,1.334134,10.044584,5.768335,2.725164,8.121829,5.768335,1.334134,8.091585,5.768335,2.707157,7.164171,5.768335,1.334134,6.835311,6.835311,6.301823,2.970765,5.768335,5.768335,6.835311,6.301824,2.970756,5.768338,5.768336,6.835311,6.301821,2.970775,5.768331,5.768335
129,5.813994,11.604126,11.604126,5.813994,1.373489,10.033208,5.813994,4.218691,9.039444,5.813994,1.373489,8.978947,5.813994,2.748305,7.855193,5.813994,1.373489,7.491586,7.491586,6.652790,4.505948,5.813994,5.813994,7.491586,6.652793,4.505933,5.813999,5.813996,7.491586,6.652787,4.505965,5.813987,5.813994
130,5.911613,11.850618,11.850618,5.911613,1.464486,10.116223,5.911613,4.737890,9.456491,5.911613,1.464486,9.387308,5.911613,2.841349,8.206760,5.911613,1.464486,7.869314,7.869314,6.890464,5.161425,5.911613,5.911613,7.869314,6.890467,5.161407,5.911620,5.911616,7.869314,6.890460,5.161445,5.911606,5.911613
131,6.010170,12.063684,12.063684,6.010170,1.551881,10.091577,6.010170,5.225234,9.649056,6.010170,1.551881,9.578270,6.010170,2.931969,8.422186,6.010170,1.551881,8.111103,8.111103,7.060636,5.537063,6.010170,6.010170,8.111103,7.060640,5.537044,6.010178,6.010173,8.111103,7.060632,5.537085,6.010162,6.010170
132,6.069705,12.211133,12.211133,6.069705,1.601236,10.176570,6.069705,6.678403,9.892381,6.069705,1.601236,9.808117,6.069705,2.984157,8.665172,6.069705,1.601236,8.407925,8.407925,7.238815,6.161335,6.069705,6.069705,8.407925,7.238819,6.161314,6.069713,6.069707,8.407925,7.238810,6.161360,6.069695,6.069705
133,6.124751,12.341095,12.341095,6.124751,1.649620,10.548208,6.124751,7.038669,10.191609,6.124751,1.649620,10.089164,6.124751,3.034445,8.948219,6.124751,1.649620,8.717352,8.717352,7.421052,6.845537,6.124751,6.124751,8.717352,7.421056,6.845513,6.124760,6.124754,8.717352,7.421047,6.845564,6.124741,6.124751
134,6.212564,12.469825,12.469825,6.212564,1.730275,10.477690,6.212564,8.749427,10.338715,6.212564,1.730275,10.242161,6.212564,3.117241,9.114464,6.212564,1.730275,8.908865,8.908865,7.560714,7.184833,6.212564,6.212564,8.908865,7.560719,7.184807,6.212574,6.212568,8.908865,7.560709,7.184861,6.212554,6.212564
135,6.273938,12.533875,12.533875,6.273938,1.782366,10.653368,6.273938,8.213240,10.475350,6.273938,1.782366,10.410721,6.273938,3.171924,9.257719,6.273938,1.782366,9.074572,9.074572,7.674255,7.412593,6.273938,6.273938,9.074572,7.674260,7.412567,6.273947,6.273941,9.074572,7.674249,7.412622,6.273926,6.273938
136,6.352118,12.600893,12.600893,6.352118,1.853107,10.833183,6.352118,7.948512,10.610141,6.352118,1.853107,10.548303,6.352118,3.244839,9.406605,6.352118,1.853107,9.198005,9.198005,7.775061,7.623719,6.352118,6.352118,9.198005,7.775066,7.623692,6.352128,6.352121,9.198005,7.775056,7.623749,6.352106,6.352118
137,6.414226,12.629264,12.629264,6.414226,1.906757,11.120353,6.414226,7.966143,10.809345,6.414226,1.906757,10.729611,6.414226,3.300864,9.624929,6.414226,1.906757,9.380399,9.380399,7.897313,8.063788,6.414226,6.414226,9.380399,7.897318,8.063759,6.414236,6.414230,9.380399,7.897307,8.063820,6.414214,6.414226
138,6.452350,12.657712,12.657712,6.452350,1.938468,11.642641,6.452350,7.448207,11.094685,6.452350,1.938468,11.043004,6.452350,3.334341,9.967518,6.452350,1.938468,9.632426,9.632426,8.042388,8.654942,6.452350,6.452350,9.632426,8.042394,8.654912,6.452361,6.452354,9.632426,8.042382,8.654976,6.452338,6.452350
139,6.610396,12.302777,12.302777,6.610396,2.088942,11.100550,6.610396,3.543529,9.940825,6.610396,2.088942,9.887262,6.610396,3.487293,8.730822,6.610396,2.088942,8.287413,8.287413,7.448904,3.350828,6.610396,6.610396,8.287413,7.448907,3.350816,6.610402,6.610398,8.287413,7.448901,3.350841,6.610390,6.610396
140,6.485460,12.088090,12.088090,6.485460,1.953689,10.892277,6.485460,3.371781,9.661658,6.485460,1.953689,9.621980,6.485460,3.354215,8.499222,6.485460,1.953689,8.083141,8.083141,7.284301,3.189145,6.485460,6.485460,8.083141,7.284303,3.189135,6.485465,6.485462,8.083141,7.284298,3.189156,6.485455,6.485460
141,6.734570,11.170496,11.170496,6.734570,2.206897,9.804293,6.734570,3.624513,8.318738,6.734570,2.206897,8.277895,6.734570,3.607262,7.321453,6.734570,2.206897,6.984411,6.984411,6.859491,0.441641,6.734570,6.734570,6.984411,6.859491,0.441639,6.734572,6.734571,6.984411,6.859490,0.441644,6.734569,6.734570
142,6.628564,10.704084,10.704084,6.628564,2.082186,9.563274,6.628564,3.504356,7.949098,6.628564,2.082186,7.927116,6.628564,3.486903,6.971253,6.628564,2.082186,6.710187,6.710187,6.669375,0.144655,6.628564,6.628564,6.710187,6.669375,0.144655,6.628564,6.628564,6.710187,6.669375,0.144655,6.628563,6.628564
143,6.792228,9.753569,9.753569,6.792228,2.250613,8.725141,6.792228,3.671952,6.416679,6.792228,2.250613,6.407360,6.792228,3.654712,5.857924,6.792228,2.250613,5.720995,5.720995,6.256611,-2.331818,6.792228,6.792228,5.720995,6.256610,-2.331811,6.792225,6.792227,5.720995,6.256613,-2.331826,6.792232,6.792228
